% Device,CC1747005
% File name,CC1747005_20230912_145806
% Cast time (UTC),2023-09-12 14:58:06
% Cast time (local),2023-09-12 11:58:06
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,45
% Default altitude,0
% Start latitude,45.1385651
% Start longitude,-66.2569301
% Start altitude,-17.309999465942383
% Start GPS horizontal error(Meter),4.4600000381469727
% Start GPS vertical error(Meter),7.059999942779541
% Start GPS number of satellites,6
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),110
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-12-06
% Temperature calibration date,2017-11-30
% Pressure calibration date,2017-11-29
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14986742697460576,15.546600256921773,35826.675377826781,44179.62930407557,28.226734142010816,1500.5536539498378,1020.6438642829286
0.44999999999999996,0.449600659052423,15.503349983096193,35841.59063575347,44245.217556957294,28.27063863611567,1500.4717128462355,1020.6880980870661
0.74999999999999989,0.74933363411469234,15.600893675447351,35871.043684483513,44175.189801518922,28.226482357912452,1500.7358193168454,1020.6348028736211
1.05,1.0490537816613268,15.453659057617188,35911.921875,44386.4939681371,28.367713610145142,1500.4355356726212,1020.7758594756656
1.35,1.3487471285780619,15.425441741943359,35940.1796875,44452.426663541337,28.412716593033977,1500.4025730096869,1020.8177385336974
1.65,1.6484300134663976,15.39882183074951,35952.2421875,44496.646880101587,28.442411328608546,1500.3569670670909,1020.847519729367
1.9500000000000002,1.948104999713236,15.381648063659668,35967.05859375,44533.91617034762,28.467729430589117,1500.3364061361847,1020.8719393323261
2.25,2.2477700750842349,15.375185012817385,36022.30078125,44609.455993594172,28.520829349914656,1500.3821474422016,1020.9154345286572
2.55,2.5474203011282466,15.367438316345215,36097.640625,44711.334345909774,28.59255426552652,1500.4453390164017,1020.9735098815986
2.85,2.8470512177491205,15.351147651672363,36186.58984375,44839.604261231259,28.682523470214406,1500.5023768849712,1021.0474110224153
3.15,3.1466614441924086,15.312517166137695,36240.421875,44949.341324487876,28.758010146508219,1500.4713332273655,1021.1149131780642
3.4499999999999997,3.4462567988286978,15.278950214385986,36250.802734375,44999.68661227385,28.791623529780935,1500.4079388165512,1021.1491696368632
3.75,3.745842155323631,15.245383262634277,36261.18359375,45050.115881759542,28.825286726395323,1500.3445315465808,1021.1834583479969
4.05,4.0454097259742818,15.181486129760742,36315.00390625,45188.726704850524,28.91970451757803,1500.2543051279988,1021.2708176887282
4.35,4.3449478189581505,15.121805191040039,36412.51171875,45377.459395672464,29.049984613035758,1500.2189656426576,1021.3848477153825
4.6499999999999995,4.6444524536072844,15.064471244812012,36513.0078125,45567.814422645235,29.181577446437046,1500.192554287652,1021.4993953809639
4.9499999999999993,4.9439234142239235,14.997718811035156,36603.69921875,45757.233545843163,29.311909968619169,1500.1342935266262,1021.6149481353957
5.2499999999999991,5.2433644728457587,14.920512199401856,36642.9375,45894.8739397049,29.404705775476838,1499.9985868366623,1021.7038049677137
5.55,5.5427831926975291,14.852067947387695,36655.69921875,45989.707820360156,29.467570005815791,1499.8560049977077,1021.7677806899097
5.85,5.8421878104933933,14.829727172851563,36675.724609375,46040.6425208627,29.502227901250762,1499.8291766321418,1021.8004400576457
6.1499999999999995,6.1415829115832015,14.80738639831543,36695.75,46091.634392697648,29.536923348304853,1499.8023664947102,1021.8331269098957
6.4499999999999993,6.440965172950528,14.7640380859375,36724.4921875,46178.021593445214,29.595397594764346,1499.7353206554155,1021.8884755790031
6.7499999999999991,6.7403336488455388,14.722509384155273,36731.71875,46235.395647803336,29.633324742456203,1499.6501448417689,1021.9276249589104
7.0499999999999989,7.0396901109804686,14.689153671264648,36754.234375,46302.617938676834,29.678805303157553,1499.6001087156647,1021.9708865800238
7.35,7.3390159546115843,14.659629821777344,36958.91015625,46595.12749152747,29.8850285244125,1499.7496061156007,1022.1370995309428
7.6499999999999995,7.6382709433659608,14.575357437133789,37318.5703125,47148.747009779079,30.273842413923383,1499.9346294478407,1022.4552962119376
7.9499999999999993,7.9374456977706913,14.392813682556152,37435.3828125,47515.497514559444,30.522371919351208,1499.6368598663462,1022.6857945573614
8.25,8.23656365234891,14.21626091003418,37454.1015625,47753.279753548231,30.678922230139332,1499.2492454057724,1022.8440251329894
8.5499999999999989,8.5356452696383283,14.102609634399414,37449.09375,47885.670675359754,30.764703998425247,1498.9828617479559,1022.9346993017113
8.85,8.83470659504651,14.068310260772705,37476.2734375,47962.495930018224,30.816827683151331,1498.9364817904932,1022.983221156525
9.1499999999999986,9.1337537833965925,14.034010887145996,37503.453125000007,48039.456198120279,30.869037897297908,1498.8901424304934,1023.031806303004
9.45,9.4327838712050518,13.9850492477417,37542.0859375,48149.337581861226,30.943613456776372,1498.8218250621671,1023.100616124436
9.75,9.7317929636458231,13.944126129150391,37598.9921875,48272.995088926218,31.028656369697877,1498.7920746632237,1023.1758679943101
10.049999999999999,10.030782195822548,13.911142349243164,37644.9453125,48372.96342346038,31.097390203919872,1498.7692328206842,1023.2369274887138
10.35,10.329757676016341,13.888251304626465,37663.65234375,48425.489807598038,31.133002997308864,1498.740687720966,1023.270384700118
10.649999999999999,10.628723639580151,13.864912986755371,37679.8515625,48475.409652069429,31.166710786746751,1498.7084082888232,1023.3024605867945
10.95,10.927682675074619,13.84632682800293,37678.56640625,48496.948724491587,31.180499309058625,1498.6683652807233,1023.3182006530137
11.25,11.226638552033936,13.840767860412598,37679.142578125,48504.63141400514,31.185430005646015,1498.6608038072136,1023.3244725915157
11.549999999999999,11.52559265343332,13.835208892822266,37679.71875,48512.31630295694,31.190361848512293,1498.65324159897,1023.3307452586759
11.85,11.824544839315704,13.82603168487549,37677.421875,48520.82512681443,31.195588720044746,1498.6341055724352,1023.3379755188186
12.149999999999999,12.123495280733019,13.822360992431639,37678.55078125,48526.866756758274,31.199497661114947,1498.6315574735925,1023.3430772797407
12.45,12.422444621914702,13.819231986999512,37677.1015625,48528.911616692967,31.20059192377007,1498.6274885120686,1023.3458971047392
12.75,12.721391493034885,13.816761016845703,37692.81640625,48552.243179038131,31.216964434485959,1498.6435250976538,1023.3603773554684
13.049999999999999,13.020335755395138,13.811875343322752,37690.65234375,48555.567091702447,31.218830098925189,1498.6345728570464,1023.3641468737779
13.35,13.319278118109093,13.808602333068848,37698.6015625,48569.903701964788,31.228703796563888,1498.6403360935378,1023.3737725462689
13.649999999999999,13.618217370445098,13.804264068603514,37708.7265625,48588.37999843694,31.241451733999419,1498.645963790035,1023.3858317643781
13.95,13.917154352395318,13.802692890167236,37710.57421875,48592.728248902051,31.244319756424545,1498.6491084598672,1023.389706479878
14.249999999999998,14.216090259334681,13.801121711730957,37712.421875,48597.0768515156,31.247187992111048,1498.6522532658009,1023.3935813527281
14.549999999999999,14.51502456765008,13.793501853942871,37712.25,48606.400811643958,31.253120722836446,1498.6390601684509,1023.4010413065196
14.85,14.813956199690892,13.788734436035156,37720.734375,48623.311540627408,31.264713169492797,1498.6419138007041,1023.4122950765625
15.149999999999999,15.112885604243925,13.784977912902832,37720.75,48628.041099710426,31.2676746298155,1498.6379624238393,1023.4166823376111
15.45,15.411812658085852,13.783231735229492,37733.94140625,48647.237115072137,31.281149286921572,1498.6529861968186,1023.4287802053125
15.749999999999998,15.710737826537963,13.781885147094725,37732.29296875,48646.800981484324,31.280612685716388,1498.6528709684758,1023.4299813443646
16.05,16.0096605068399,13.780502319335938,37751.703125,48673.561283626055,31.299529164467788,1498.6754848576297,1023.4462069864047
16.35,16.308579797460506,13.778863906860352,37758.3828125,48684.230284812678,31.306913314315121,1498.6837110144268,1023.4535815653474
