% Device,CC1747005
% File name,CC1747005_20220913_172215
% Cast time (UTC),2022-09-13 17:22:15
% Cast time (local),2022-09-13 14:22:15
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.140687
% Start longitude,-66.258195
% Start altitude,-5.690000057220459
% Start GPS horizontal error(Meter),6.8499999046325684
% Start GPS vertical error(Meter),11.739999771118164
% Start GPS number of satellites,6
% End latitude,45.1409333
% End longitude,-66.2583695
% End altitude,-24.989999771118164
% End GPS horizontal error(Meter),6.5399999618530273
% End GPS vertical error(Meter),11.3100004196167
% End GPS number of satellites,7
% Cast duration (Seconds),89.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-12-06
% Temperature calibration date,2017-11-30
% Pressure calibration date,2017-11-29
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14997349939973079,16.482822418212891,35808.0390625,43160.080456312688,27.554017131069568,1502.7244610257171,1019.9255203018884
0.44999999999999996,0.44951210233889155,15.097914728940756,38361.880916825467,47835.256741091449,30.803792763047017,1502.1125781856654,1022.7213141385146
0.74999999999999989,0.74847252713972212,14.398465328058352,39172.622310628853,49713.386022083629,32.100973915975196,1501.3804089134799,1023.8693576108074
1.05,1.0472579210398747,14.337119369817703,39168.765993316505,49786.012067993,32.148270703842073,1501.2419700040475,1023.9199662085313
1.35,1.3460338934449407,14.319565104107443,39166.197970711764,49804.97351256352,32.160404258521922,1501.2042111152894,1023.9343198897242
1.65,1.6448068304581802,14.308123975445177,39160.3417593369,49812.020771837662,32.164449194638678,1501.1767978760151,1023.9411606619287
1.9500000000000002,1.943578296457771,14.299898941080157,39153.8114883297,49814.137622886163,32.165201771941895,1501.1559568839696,1023.9447920039989
2.25,2.2423492086065107,14.289187671138775,39139.932667328118,49810.055879673608,32.16129617196092,1501.1215922796873,1023.9453463018288
2.55,2.5411192333594639,14.266812577838486,39119.619048508328,49812.57260308769,32.161204160111005,1501.0538121549869,1023.9512639328744
2.85,2.839885044579483,14.240951613691962,39119.783771938426,49845.610469712388,32.182781299910538,1501.0000279579206,1023.97461759756
3.15,3.1386494405507106,14.230996515751064,39087.290464697158,49816.84629015706,32.161176198354759,1500.9473479316303,1023.9613541328182
3.4499999999999997,3.4374119054055843,14.206940098313945,39094.618124309622,49856.75753613688,32.187830708609781,1500.9053068690187,1023.9882444835431
3.75,3.7361676308381271,14.194716615365419,39105.983747931568,49886.80506571252,32.208340856545441,1500.8945287828062,1024.0079415170192
4.05,4.0349213725349422,14.204309437399342,39107.684095389115,49876.766937873865,32.201779266581319,1500.9230027853266,1024.0022324293352
4.35,4.3336767583424187,14.209092375312816,39104.358892209479,49866.442352068727,32.194622748596395,1500.9351352883775,1023.9970602997536
4.6499999999999995,4.6324320403813486,14.220019147333801,39124.594311497029,49878.346775560844,32.203950980553707,1500.9865396879368,1024.003333152333
4.9499999999999993,4.9311882057621927,14.236109214431485,39125.300860692929,49858.792887524891,32.191064210766015,1501.0287049841115,1023.9913943439714
5.2499999999999991,5.2299511546047945,14.21001262584123,39043.861160589062,49788.126228321249,32.138023950059527,1500.8867375250227,1023.9572230331552
5.55,5.5287121342806813,14.129704008567943,39013.567736774319,49851.60088130465,32.17705168234373,1500.6759825642391,1024.0052825020161
5.85,5.8274628226293865,14.088411516030511,38994.531821962257,49879.913649049478,32.193922649274469,1500.566095947351,1024.028159401252
