% Device,CC1747005
% File name,CC1747005_20220912_170626
% Cast time (UTC),2022-09-12 17:06:26
% Cast time (local),2022-09-12 14:06:26
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.1757063
% Start longitude,-66.295998
% Start altitude,-17.729999542236328
% Start GPS horizontal error(Meter),1.9600000381469727
% Start GPS vertical error(Meter),2.2699999809265137
% Start GPS number of satellites,8
% End latitude,45.1756578
% End longitude,-66.296401
% End altitude,-12.800000190734863
% End GPS horizontal error(Meter),3.7400000095367432
% End GPS vertical error(Meter),7.7399997711181641
% End GPS number of satellites,6
% Cast duration (Seconds),51
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-12-06
% Temperature calibration date,2017-11-30
% Pressure calibration date,2017-11-29
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15004882948677267,19.07818488192267,38053.474251335116,43165.881663767868,27.663242779518587,1510.6491896749487,1019.4063243881373
0.44999999999999996,0.45015130116274549,19.07818488192267,38053.474251335116,43165.881663767868,27.663153522736554,1510.6540793347024,1019.4075833857266
0.74999999999999989,0.74985793049307081,16.193131868162315,38743.212341678962,47026.30096890391,30.292644556736104,1504.9761882256819,1022.0915585085878
1.05,1.0491114343226065,15.614783569466075,38645.713133781639,47575.919083359629,30.651617062480192,1503.5853287728342,1022.4957186241412
1.35,1.3482868551139429,15.46450190882376,38654.437904508464,47763.39270356793,30.776312522290127,1503.260164439961,1022.6254994906241
1.65,1.6474381394288844,15.465888318369142,38706.5279676251,47826.119203287832,30.821281369746146,1503.321551788858,1022.6611062943393
1.9500000000000002,1.9465781863085667,15.4500827367515,38746.7611581066,47894.538819944952,30.869223678939044,1503.3320297998816,1022.7027212153129
2.25,2.2457076124006545,15.371733252722562,38696.838646712968,47925.659278083331,30.886300412783143,1503.108772653484,1022.7341166225294
2.55,2.5448280808047592,15.342734241837968,38704.463838208612,47969.559532320483,30.91576525531579,1503.0559587491439,1022.7643641276789
2.85,2.8439431875462065,15.337485859286621,38706.286568291631,47978.06028778632,30.921406621384563,1503.0508187102485,1022.7711707419965
3.15,3.1430590526661439,15.353526345484417,38706.72904853111,47959.537311740314,30.909073643580214,1503.0923484812004,1022.7595668328593
3.4499999999999997,3.4421894633733836,15.429481696542954,38667.911537487278,47821.428713484711,30.814898860090643,1503.2288110194868,1022.6720970444345
3.75,3.7413208194887191,15.3806339248164,38726.708270926225,47952.080622397392,30.905298470923466,1503.1837983862333,1022.7534906147389
4.05,4.0404303415672045,15.2692323133771,38691.043088394152,48040.452804387474,30.961175932248285,1502.9001674169176,1022.8217942150136
4.35,4.3395296601497018,15.210697730495543,38621.798573300315,48024.283030545106,30.945529437381865,1502.7009325398174,1022.8236600305122
4.6499999999999995,4.6386255044403581,15.201684014795012,38641.658000124087,48059.750414812464,30.970248971898553,1502.7058934212935,1022.8459455189886
4.9499999999999993,4.9377154038148943,15.191192019545563,38654.603430085088,48088.4013234626,30.989979461334791,1502.7003607031702,1022.8647099567905
5.2499999999999991,5.2367970747969608,15.164437918318887,38675.921479407225,48146.972152406554,31.030065577040872,1502.6666714669545,1022.9026168874392
5.55,5.5358711406958436,15.15895370138082,38688.630881870056,48169.37110657317,31.045650864050724,1502.6722578158924,1022.9171195614299
5.85,5.8349410711900882,15.119126970073889,38659.713095068248,48181.149509940406,31.05126400955929,1502.5568497844088,1022.9312944761616
6.1499999999999995,6.1340053959555885,15.0877638594316,38656.028946687649,48214.249468036738,31.072740429826236,1502.4867377588091,1022.9558565128587
6.4499999999999993,6.433061937672977,15.072097480075735,38677.662565647079,48260.092430746874,31.104435837643972,1502.4785249446829,1022.9849284114166
6.7499999999999991,6.7321167910225759,15.084020883516571,38665.245592091051,48230.248288278694,31.083739765093263,1502.497496691411,1022.9677959304818
7.0499999999999989,7.0311732949654155,15.078752560745729,38666.162081779679,48237.731480258721,31.088634328221669,1502.4913360299336,1022.974024970273
7.35,7.3302275405796085,15.074132861224738,38672.762619496418,48251.527679237362,31.098102471535778,1502.4925546999225,1022.9836349866642
7.6499999999999995,7.6292804788298083,15.074099271527,38670.500493642379,48248.745694351906,31.095994450874375,1502.4949628335137,1022.9833581669337
7.9499999999999993,7.92833281344027,15.081371184121966,38684.352181899507,48257.271444376282,31.10250429440034,1502.5306876711591,1022.9881537725332
8.25,8.227384841110986,15.089883135097152,38689.378665594792,48253.294397513135,31.100129495226785,1502.560045805621,1022.9858470677696
8.5775569760069548,8.5539112476536943,15.096548537608939,38658.536701607823,48206.813443490879,31.06712409700042,1502.5484005501439,1022.960487505423
8.5775569760069548,8.55114569294589,15.084010512838049,38628.17687915713,48184.021988999026,31.049910884134036,1502.4884177609922,1022.9499189508035
8.25,8.2246171579685772,15.061141498280945,38650.941053181741,48239.939761626963,31.088560136815051,1502.4549010534431,1022.9830778251014
7.9499999999999993,7.9255652248591684,15.04882323575616,38650.337638753605,48254.024108561112,31.097919126018137,1502.4214822884849,1022.9915682045318
7.6499999999999995,7.6265167586515439,15.041206117068006,38664.566579678409,48280.971440564586,31.11683156699042,1502.4141654530777,1023.0064081118585
7.35,7.3274713006720553,15.041102464979744,38674.024205707152,48292.906319864385,31.125496858246127,1502.4189374933342,1023.0117606936351
