% Device,CC1747005
% File name,CC1747005_20240916_184403
% Cast time (UTC),2024-09-16 18:44:03
% Cast time (local),2024-09-16 15:44:03
% Sample type,Cast
% Cast data,Down & up
% Location source,Manual
% Default latitude,45
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),36.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2024-01-26
% Temperature calibration date,2024-01-25
% Pressure calibration date,2024-01-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14949260179113211,14.769489408732749,38695.586193132876,48649.840327892089,31.3649779159367,1501.7083358415675,1023.2215930238448
0.44999999999999996,0.44846704714798646,14.68188926791672,38694.625814764062,48756.027659763073,31.434674817241444,1501.5127287607938,1023.2950651408667
0.74999999999999989,0.74742886662241148,14.64997027345324,38673.710083207181,48768.901737487948,31.4414461307427,1501.4227692637949,1023.3083263681201
1.05,1.0463895278086155,14.647002806404355,38661.280822853587,48756.877047725364,31.432483521847434,1501.4077187527309,1023.3033834924476
1.35,1.3453516900261882,14.644035339355469,38648.8515625,48744.850557799393,31.423520078782303,1501.3926659998808,1023.2984398745541
1.65,1.6443187800703847,14.624141693115234,38582.6015625,48685.725310239082,31.379506349172747,1501.2821712418684,1023.2700392702266
1.9500000000000002,1.9432924079410068,14.567207336425781,38490.125,48638.920448355457,31.341587610890183,1501.0591406533822,1023.2540753497494
2.25,2.242264721458501,14.465291023254396,38403.4609375,48654.729183260395,31.345172068297607,1500.7386362952395,1023.2794255466229
2.4048255773691025,2.3965496216421296,14.324481010437012,38394.54296875,48817.609262992941,31.451174424779403,1500.408244849657,1023.3910458806072
2.4048255773691025,2.39617563415562,14.324481010437012,38394.54296875,48817.609262992941,31.451174424779403,1500.408244849657,1023.3910458806072
2.25,2.2419016406741457,14.173933029174807,38264.16015625,48838.803251836813,31.454708238008845,1499.919685738384,1023.4241127813808
1.9500000000000002,1.9429904564240894,14.122752765644835,38352.344464376838,49015.396097147182,31.577392852206778,1499.8913552477534,1023.5279211207671
1.65,1.6441039922249279,14.134885451667959,38460.549120052769,49138.446013278866,31.6667356541396,1500.0306360000504,1023.5930175289415
1.35,1.345216096492216,14.294749092346374,38545.533561051445,49046.672203537681,31.613593076315812,1500.4841007104612,1023.5177278754807
1.05,1.0463080068729442,14.403618091464749,38586.722787546183,48963.426020901985,31.562382899132686,1500.7726617620665,1023.4543274660381
0.74999999999999989,0.74738140947363774,14.524732571210992,38641.97126537552,48883.279849844628,31.514185922356141,1501.1034491449743,1023.3906025957145
0.44999999999999996,0.44843644980428815,14.623236404583119,38672.079720861249,48799.748872088792,31.461716978974817,1501.3552697517919,1023.3282140630894
0.15,0.14947972422980571,14.661144830103797,38692.687499999993,48779.085507677119,31.449807101488915,1501.458596845702,1023.3097425119278
