% Device,CC1747005
% File name,CC1747005_20240916_181228
% Cast time (UTC),2024-09-16 18:12:28
% Cast time (local),2024-09-16 15:12:28
% Sample type,Cast
% Cast data,Down & up
% Location source,Manual
% Default latitude,45
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),89
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2024-01-26
% Temperature calibration date,2024-01-25
% Pressure calibration date,2024-01-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.1496738633281921,16.049213840369028,38410.578125,46786.009440241563,30.112382463800156,1504.3107369444904,1021.9824308523208
0.44999999999999996,0.44881405141051861,14.563688583341429,38705.582650292272,48915.538510468323,31.540387480917282,1501.2549027737862,1023.4013119869507
0.74999999999999989,0.74772370988418657,14.355592751192353,38680.539425496667,49142.366715242482,31.687240174651052,1500.7578699154662,1023.5592317184639
1.05,1.0466090272103352,14.342823153898065,38676.548072865611,49153.244445084463,31.693944811872544,1500.7292309813281,1023.5683925449654
1.35,1.345494118832393,14.342975616455078,38664.6796875,49137.970732605972,31.68287687529882,1500.721745706169,1023.5611668150526
1.65,1.6443834058211659,14.331825256347656,38619.59375,49094.586252092748,31.650752292537476,1500.6529521148777,1023.5400474474363
1.9500000000000002,1.9432746312958307,14.310091018676758,38603.62109375,49101.414030571563,31.653848474198909,1500.5909461195977,1023.54827921841
2.25,2.2421631140750815,14.281654357910156,38583.5234375,49111.377904238427,31.65866648415663,1500.5091287546075,1023.5592213708358
2.55,2.5410476983829819,14.252267837524412,38569.6875,49130.521145491781,31.669989008365985,1500.4317662623794,1023.5753696842269
2.85,2.8399279592408422,14.222306251525879,38551.9140625,49145.394224492091,31.678191489722895,1500.3488145322638,1023.5892233009694
3.15,3.1388051231049929,14.210270881652832,38546.806640625,49153.966261760412,31.683279285646808,1500.3205385341607,1023.5969717146688
3.4499999999999997,3.4376800812888422,14.198235511779785,38541.69921875,49162.543562920735,31.688369077657082,1500.2922538741491,1023.6047206168209
3.75,3.7365521922769718,14.181369781494141,38537.0703125,49177.798692864417,31.69786636482349,1500.2533772871952,1023.6168635524947
4.05,4.0354252058394575,14.162758827209473,38487.8046875,49138.270438648811,31.667910758584842,1500.1625943704712,1023.5989274881458
4.35,4.3343031810130261,14.12883472442627,38423.6328125,49098.871820624336,31.636833662222855,1500.0204870135292,1023.5832673999636
4.6499999999999995,4.6331851868922209,14.081249237060547,38349.16015625,49063.375538010812,31.607461954917994,1499.8356194212083,1023.5717085194251
4.9499999999999993,4.9320705016321114,14.011297225952148,38249.578125,49023.719851533911,31.573297418791093,1499.5716988094241,1023.5609932653357
5.2499999999999991,5.2309487078573245,13.926129341125488,38231.52734375,49107.79467528301,31.626546394406866,1499.359947086738,1023.6207883274457
5.55,5.5298145146650688,13.891945838928223,38225.33984375,49143.002515303575,31.648873703566561,1499.278899568614,1023.6463149248357
5.85,5.8286729233704309,13.857762336730957,38219.15234375,49178.272300593468,31.671230843415902,1499.1978043373231,1023.6718566589173
6.1499999999999995,6.1275216361698144,13.808608055114746,38217.359375,49238.250597296515,31.710043890337879,1499.0867055848446,1023.7131282010494
6.4499999999999993,6.4263606925081724,13.777138710021973,38213.9375,49273.79736004553,31.732790410925229,1499.0148053657729,1023.738402992245
6.7499999999999991,6.7251962070949416,13.758298873901367,38189.1171875,49265.72927226092,31.725316951310372,1498.9489325990676,1023.7377832114867
7.0499999999999989,7.0240300858075937,13.744137763977051,38187.7890625,49282.022089552964,31.735694338012863,1498.9194251093452,1023.750000608686
7.35,7.3228592785572584,13.727992057800293,38195.3984375,49312.391900533585,31.755993100597326,1498.895023081034,1023.7702794017123
7.6499999999999995,7.621685736556068,13.722981929779053,38186.1328125,49306.808140121306,31.751453314306318,1498.8781248917612,1023.7691278378284
7.9499999999999993,7.9205125876568854,13.717971801757814,38176.867187499993,49301.222934625344,31.746912453982031,1498.8612227911456,1023.7679751820886
8.25,8.2193395156241351,13.70566463470459,38162.046875,49297.754263057963,31.74327411020985,1498.8213118651072,1023.7689904391651
8.5499999999999989,8.5181637937248968,13.693487167358398,38170.47265625,49324.156919682326,31.761055377944533,1498.8069994947643,1023.7865214314518
