% Device,CC1747005
% File name,CC1747005_20220912_164626
% Cast time (UTC),2022-09-12 16:46:26
% Cast time (local),2022-09-12 13:46:26
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.1862866
% Start longitude,-66.2899087
% Start altitude,-30.020000457763672
% Start GPS horizontal error(Meter),3.4300000667572021
% Start GPS vertical error(Meter),9
% Start GPS number of satellites,6
% End latitude,45.1863816
% End longitude,-66.2900182
% End altitude,-20.450000762939453
% End GPS horizontal error(Meter),3.440000057220459
% End GPS vertical error(Meter),8.369999885559082
% End GPS number of satellites,7
% Cast duration (Seconds),53.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-12-06
% Temperature calibration date,2017-11-30
% Pressure calibration date,2017-11-29
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15066492732154307,19.562061309814453,31684.19140625,35550.634861758292,22.327506172584872,1506.0923211238958,1015.2328705438896
0.44999999999999996,0.45122831510827327,17.950714111328125,38400.62109375,44703.1229727819,28.717251016356798,1508.524302798136,1020.481851254104
0.74999999999999989,0.75076940624541866,16.36033981955741,39032.294212428416,47185.654642484136,30.416468636388707,1505.6367771389673,1022.1492351944363
1.05,1.0499370284362424,15.323464542266184,39080.237788967206,48458.432618065526,31.265989492787735,1503.3758746251731,1023.0311894921238
1.35,1.3489363487513746,14.994767716745491,39072.689658601957,48847.251639672017,31.522513394812929,1502.6330671085561,1023.3004748257038
1.65,1.6478856657250811,14.916243881637502,39082.09182963262,48955.122061987633,31.594312302607129,1502.4705637382144,1023.3738216817542
1.9500000000000002,1.9468188309691676,14.880633032804157,39091.582630507975,49010.734857634852,31.631601916248304,1502.4049526836643,1023.4114460902737
2.25,2.24574661671381,14.86786359914934,39073.80416433885,49004.135959234809,31.625820228776458,1502.3623001460962,1023.4110439599658
2.55,2.5446712101159772,14.839670779522644,39070.634138676287,49034.835597535064,31.645723785993113,1502.3001107852194,1023.433694326123
2.85,2.8435899246226937,14.809584486825584,39058.469546405526,49056.615448135824,31.659068239660062,1502.2241574888228,1023.4516886472219
3.15,3.1425018529879503,14.781181660481124,39063.947760550494,49098.526149811267,31.686996173816098,1502.1705249547506,1023.480553694017
3.4499999999999997,3.4414075033199816,14.765191141822559,39063.741061062756,49118.009921971607,31.699710756565548,1502.1389720562604,1023.4950699516752
3.75,3.740310920002508,14.758669626016545,39055.768016483424,49116.039827105822,31.697700685564978,1502.1206548490927,1023.4962394062964
4.05,4.0392135170008263,14.753043612491943,39054.135281899333,49120.937333244859,31.700692783055874,1502.1110370055087,1023.5010726198537
4.35,4.3381161363001954,14.744322015230658,39035.237504601544,49107.942374312763,31.690595013539905,1502.076223598026,1023.4964758583728
4.6499999999999995,4.6370163913132627,14.726972619788205,39042.9503117135,49139.095854822343,31.711589336436429,1502.0499079720244,1023.5176536309522
4.9499999999999993,4.9359128587380674,14.72385720182673,39044.793811961543,49145.2700748381,31.715683266982257,1502.0496291148143,1023.5228043670353
5.2499999999999991,5.2348093872167443,14.726118784826058,39038.288497059883,49134.284560377309,31.707842161178018,1502.0527216835844,1023.5176246796392
5.55,5.5337058501833569,14.719700844024208,39037.400639894156,49141.106063702005,31.712156074443904,1502.0420850066234,1023.5236422253342
5.85,5.8326004490739507,14.713418309886887,39038.282241698995,49149.9899820764,31.717961914924746,1502.0336193714036,1023.5307803641487
6.1499999999999995,6.1314936624001835,14.71563353281347,39043.083969511034,49153.293673703112,31.720388274528627,1502.048529439433,1023.5335208073947
6.4499999999999993,6.43038629918205,14.716925594754926,39045.135081489876,49154.276793577184,31.721078064381523,1502.0584481630979,1023.5351181979421
6.7499999999999991,6.729278225537926,14.711633227843718,39042.214604670538,49157.150476118142,31.722637277253135,1502.048215572431,1023.5387756027025
7.0499999999999989,7.028169209358003,14.7075341149469,39040.056012654662,49159.506983788015,31.723913223740883,1502.0414868887597,1023.5419627101367
7.35,7.3270597413242848,14.700656600896085,39030.409082977283,49155.873510283869,31.720676773097541,1502.0205639124,1023.5422594992255
7.6499999999999995,7.6259485622854442,14.693746785922196,39037.232491669172,49173.025542544819,31.732376912310688,1502.0169429037294,1023.5540706025399
