% Device,CC1747005
% File name,CC1747005_20220913_160249
% Cast time (UTC),2022-09-13 16:02:49
% Cast time (local),2022-09-13 13:02:49
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.1545067
% Start longitude,-66.2541532
% Start altitude,-29.590000152587891
% Start GPS horizontal error(Meter),3.190000057220459
% Start GPS vertical error(Meter),4.4099998474121094
% Start GPS number of satellites,9
% End latitude,45.1545232
% End longitude,-66.2544302
% End altitude,-24.889999389648438
% End GPS horizontal error(Meter),5.75
% End GPS vertical error(Meter),11.3100004196167
% End GPS number of satellites,8
% Cast duration (Seconds),70.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-12-06
% Temperature calibration date,2017-11-30
% Pressure calibration date,2017-11-29
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14962421650404126,15.679035186767578,38435.52734375,47242.427416583167,30.416967900614484,1503.50170006304,1022.2974367115517
0.44999999999999996,0.44871825581133756,14.847646731070757,39059.398702921622,49010.922735953558,31.629902433568923,1502.2725142840072,1023.4104480204661
0.74999999999999989,0.74758333002962973,14.310615319635629,39032.956986328529,49646.840514897245,32.046188936873527,1501.031666077512,1023.845402295589
1.05,1.0463696757749572,14.174197813312842,39015.684538616551,49797.681530772257,32.143628250734579,1500.7073517091747,1023.9501887760262
1.35,1.3451338607942167,14.115617515268694,39010.653814903657,49865.828910506054,32.187761351849844,1500.5732057780613,1023.9976814747985
1.65,1.6438894817027565,14.084602604818716,38988.05247568871,49876.485722387639,32.192774151133619,1500.4829099025253,1024.0092833099511
1.9500000000000002,1.9426420089676435,14.060203130234598,38971.125075584663,49885.973385298421,32.197478995383186,1500.4137693983182,1024.0192783167547
2.25,2.2413912598523886,14.040084363187091,38963.353464570369,49901.728057369321,32.20703550606305,1500.3642497131214,1024.0321333808147
2.55,2.5401370610759577,14.021221210573621,38954.731811219055,49914.803538572305,32.21476436027389,1500.3166586305654,1024.0433167770809
2.85,2.83887925037221,14.006141557537784,38954.552797620032,49933.870977930936,32.227110107944654,1500.2868217476259,1024.0572849040389
3.15,3.1376186457422275,14.00015635885409,38953.464019845887,49940.138266910304,32.231003839701913,1500.2767846016639,1024.0628606796495
3.4499999999999997,3.4363570361642544,13.996995799194851,38950.3151702073,49940.148429345791,32.230632524272309,1500.2709755794199,1024.0645640956357
3.75,3.73509523228725,14.00155039757416,38954.0354226839,49939.085787095762,32.230129254853892,1500.2902307802287,1024.0645821738742
4.05,4.0338324625290509,13.992729189737116,38951.542427460896,49947.186612565885,32.235105595709072,1500.2721902623664,1024.0715755438635
4.35,4.3325686118538851,13.985571833887496,38942.349399545259,49944.566114707253,32.232510846090825,1500.2507025445077,1024.0723823069438
4.6499999999999995,4.6313044171626032,13.978279332509496,38934.589979645687,49943.9567964364,32.2313503382253,1500.2304507538515,1024.0743235282844
4.9499999999999993,4.9300392973290954,13.97511118907477,38935.769883401445,49949.530220090368,32.234977162319666,1500.2293016990295,1024.079114544021
5.2499999999999991,5.2287738906970604,13.972919296839578,38927.969097225781,49942.331495273123,32.229502840142317,1500.2206670015742,1024.0766792354825
