% Device,CC1747005
% File name,CC1747005_20220913_170553
% Cast time (UTC),2022-09-13 17:05:53
% Cast time (local),2022-09-13 14:05:53
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.1386143
% Start longitude,-66.2574598
% Start altitude,-43.209999084472656
% Start GPS horizontal error(Meter),9.869999885559082
% Start GPS vertical error(Meter),10.279999732971191
% Start GPS number of satellites,6
% End latitude,45.1386142
% End longitude,-66.2574903
% End altitude,32.639999389648438
% End GPS horizontal error(Meter),11.449999809265137
% End GPS vertical error(Meter),26.450000762939453
% End GPS number of satellites,5
% Cast duration (Seconds),80.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-12-06
% Temperature calibration date,2017-11-30
% Pressure calibration date,2017-11-29
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14984695522197464,15.706400480773711,36204.511772640632,44470.293792914221,28.441972674760745,1501.3089614010194,1020.7749785786849
0.44999999999999996,0.44955287962320412,15.706400480773711,36204.511772640632,44470.293792914221,28.4418728199643,1501.313809440959,1020.7762423385113
0.74999999999999989,0.748839039670595,14.521310839190335,38958.001376468565,49287.334540833115,31.804129327207022,1501.4308258965591,1023.614804212004
1.05,1.0476788121809348,14.309921108854612,39003.519507878242,49610.274464647358,32.019727600300627,1501.0034218168405,1023.826476623537
1.35,1.346479019483398,14.228781842831586,38989.079384215816,49694.481389230838,32.073698930151672,1500.8079961422141,1023.8862816756455
1.65,1.6452673010627297,14.204979518780622,38990.312607171247,49726.22494100967,32.094497350646961,1500.7598987388371,1023.9085958720434
1.9500000000000002,1.9440495868572325,14.187966179198874,38995.226779130033,49754.083435731925,32.113042815654012,1500.7312197639137,1023.9277647765174
2.25,2.242828206622189,14.182310351696343,38995.64195086887,49761.795056044481,32.118015806931588,1500.7235961800782,1023.9341120596622
2.55,2.541605452196384,14.1768466542316,38992.2100275969,49764.354915718111,32.119299720145769,1500.7122755139885,1023.9375729908003
2.85,2.8403822743998433,14.174244197175474,38987.082046408548,49761.115811418233,32.116644941184468,1500.7056539152259,1023.9374032600267
3.15,3.1391578781242226,14.174526277491967,38998.237406608496,49774.995529448483,32.1265314343797,1500.7231093364935,1023.946314092067
3.4499999999999997,3.4379334043902006,14.174999969601636,38985.753238862555,49758.459820183882,32.114564783144509,1500.715595466786,1023.9383235230166
3.75,3.736708360291956,14.167856951689107,38992.774940280688,49776.497841553639,32.12684101546462,1500.7116780779231,1023.9506129099532
4.05,4.0354821177968452,14.166355245967356,38984.002661068567,49767.207615115578,32.119924253642608,1500.7036465225037,1023.9469269804469
4.35,4.3342560886955264,14.162655940718366,38981.48913228645,49768.699537760978,32.120581945338344,1500.6973304493638,1023.9495395887004
