Serial Number,WE02710ED
Sample ID,00271
Start Time,2023-09-13 17:53:14 UTC
Duration,0:04:52
Total Volume (l),3.43
Distance (m),180
Peak Pressure (psi),12.2
Avg Flow (l/min),0.7
Avg Rate (mL/m),20.9
Avg Speed (m/s),0.6


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
0,0.00,-0.68,0.00,0.00,0.86,45.178303,-66.243118,3.2,4.9,
2,0.00,-0.85,0.00,0.00,0.84,45.178293,-66.243108,3.4,4.9,
4,0.00,-0.66,0.00,0.00,0.85,45.178280,-66.243099,3.2,3.3,
6,0.00,-0.81,0.00,0.00,0.83,45.178273,-66.243090,3.7,3.3,
8,0.00,-0.71,0.00,0.00,0.81,45.178262,-66.243081,3.8,3.3,
10,0.00,1.96,0.00,0.00,0.79,45.178251,-66.243074,3.8,3.3,
12,0.00,2.32,0.00,0.00,0.81,45.178235,-66.243066,4.2,3.3,
14,0.00,3.73,0.00,0.00,0.80,45.178222,-66.243057,4.3,7.6,
16,0.00,4.19,0.00,0.00,0.80,45.178210,-66.243049,4.3,7.6,
18,0.00,4.51,0.00,0.00,0.79,45.178198,-66.243041,4.5,7.6,
20,0.00,7.21,0.00,0.00,0.78,45.178186,-66.243033,4.9,7.6,
22,0.01,8.58,0.21,4.59,0.76,45.178173,-66.243025,4.6,7.6,
24,0.04,9.55,0.68,15.37,0.74,45.178159,-66.243020,4.9,3.1,
26,0.07,9.19,0.99,22.40,0.74,45.178145,-66.243013,4.6,3.1,
28,0.11,9.52,1.04,23.71,0.73,45.178134,-66.243007,4.6,3.1,
30,0.15,6.70,1.08,24.91,0.72,45.178124,-66.243000,4.8,3.1,
32,0.18,6.12,0.95,23.39,0.68,45.178115,-66.242994,5.0,3.1,
34,0.21,6.15,0.92,23.06,0.66,45.178108,-66.242989,5.6,3.1,
36,0.24,5.88,0.91,23.15,0.66,45.178097,-66.242983,5.6,3.1,
38,0.27,5.95,0.90,23.43,0.64,45.178087,-66.242977,5.7,3.1,
40,0.30,5.92,0.90,23.98,0.63,45.178079,-66.242972,5.9,3.1,
42,0.33,6.31,0.90,24.11,0.62,45.178070,-66.242968,6.2,3.1,
44,0.36,6.26,0.90,24.25,0.62,45.178061,-66.242963,6.3,3.1,
46,0.39,6.14,0.90,24.55,0.61,45.178052,-66.242958,6.3,3.1,
48,0.42,5.86,0.90,25.03,0.60,45.178042,-66.242953,6.5,3.1,
50,0.45,6.39,0.90,24.86,0.60,45.178033,-66.242949,6.6,3.1,
52,0.48,6.42,0.90,24.80,0.60,45.178018,-66.242944,6.8,3.1,
54,0.51,6.35,0.90,25.18,0.60,45.178006,-66.242939,7.0,3.1,
56,0.54,6.65,0.90,25.60,0.59,45.177995,-66.242935,7.0,3.1,
58,0.57,6.47,0.90,25.48,0.59,45.177984,-66.242931,6.9,3.1,
60,0.60,6.65,0.90,25.35,0.59,45.177973,-66.242928,6.9,3.1,
62,0.63,6.72,0.90,25.23,0.59,45.177964,-66.242924,6.9,3.1,
64,0.66,6.86,0.89,25.15,0.59,45.177956,-66.242920,7.0,3.1,
66,0.69,7.11,0.89,25.52,0.58,45.177946,-66.242916,7.0,3.1,
68,0.72,7.65,0.89,25.67,0.58,45.177942,-66.242912,7.3,3.1,
70,0.75,7.86,0.89,26.12,0.57,45.177937,-66.242908,7.6,3.1,
72,0.78,8.02,0.90,26.40,0.57,45.177929,-66.242904,7.7,3.1,
74,0.81,7.87,0.90,26.55,0.56,45.177922,-66.242900,7.9,3.1,
76,0.84,7.95,0.90,26.77,0.56,45.177913,-66.242896,8.0,3.1,
78,0.87,8.06,0.90,27.04,0.55,45.177903,-66.242892,8.1,3.1,
