Serial Number,WE02710ED
Sample ID,00265
Start Time,2023-09-13 16:29:36 UTC
Duration,0:06:01
Total Volume (l),2.04
Distance (m),239
Peak Pressure (psi),12.3
Avg Flow (l/min),0.3
Avg Rate (mL/m),12.1
Avg Speed (m/s),0.7


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
71,0.76,12.01,0.78,28.43,0.46,45.173658,-66.301041,5.5,3.1,
73,0.78,12.02,0.75,27.24,0.46,45.173660,-66.301031,5.6,3.1,
75,0.81,12.00,0.69,24.99,0.46,45.173664,-66.301021,5.5,3.1,
77,0.83,12.04,0.64,23.05,0.46,45.173668,-66.301011,5.6,3.1,
79,0.85,12.01,0.60,21.56,0.46,45.173672,-66.301003,5.6,3.1,
81,0.87,11.99,0.57,20.45,0.46,45.173677,-66.300994,5.7,3.1,
83,0.88,11.96,0.55,19.71,0.47,45.173682,-66.300985,5.6,3.1,
85,0.90,11.95,0.52,18.75,0.46,45.173687,-66.300977,5.4,3.1,
87,0.92,11.97,0.50,18.21,0.46,45.173692,-66.300969,5.3,3.1,
89,0.93,12.04,0.50,18.21,0.46,45.173699,-66.300960,5.3,3.1,
91,0.95,11.98,0.50,18.10,0.46,45.173705,-66.300951,5.2,3.1,
93,0.97,12.00,0.49,17.56,0.47,45.173712,-66.300942,5.1,3.1,
95,0.98,11.99,0.48,17.04,0.47,45.173719,-66.300934,5.1,3.1,
97,1.00,11.96,0.47,16.58,0.47,45.173725,-66.300926,5.0,3.1,
99,1.01,12.00,0.46,16.15,0.47,45.173733,-66.300918,4.9,3.1,
101,1.03,11.97,0.45,15.73,0.48,45.173740,-66.300911,4.8,3.1,
103,1.04,12.00,0.44,15.32,0.48,45.173748,-66.300903,4.8,3.1,
105,1.06,11.97,0.44,15.24,0.48,45.173755,-66.300896,4.7,3.1,
107,1.07,12.01,0.42,14.43,0.49,45.173763,-66.300889,4.8,3.1,
109,1.08,11.68,0.43,14.73,0.49,45.173770,-66.300882,4.7,3.1,
111,1.10,12.02,0.41,14.01,0.49,45.173778,-66.300875,4.6,3.1,
113,1.11,12.03,0.40,13.72,0.49,45.173785,-66.300868,4.5,3.1,
115,1.12,12.01,0.39,13.36,0.49,45.173793,-66.300862,4.6,3.1,
117,1.14,12.00,0.39,13.50,0.48,45.173799,-66.300855,4.6,3.1,
119,1.15,11.98,0.38,13.44,0.47,45.173804,-66.300847,4.5,3.1,
121,1.16,12.02,0.37,13.48,0.46,45.173808,-66.300841,4.6,3.1,
123,1.17,12.04,0.37,14.01,0.44,45.173810,-66.300834,4.6,3.1,
125,1.19,12.01,0.36,14.23,0.42,45.173812,-66.300827,4.6,3.1,
127,1.20,11.99,0.35,14.44,0.40,45.173813,-66.300819,4.5,3.1,
129,1.21,11.98,0.34,14.87,0.38,45.173813,-66.300811,4.5,3.1,
131,1.22,12.00,0.34,15.77,0.36,45.173813,-66.300803,4.5,3.1,
133,1.23,12.05,0.34,16.65,0.34,45.173811,-66.300795,4.4,3.1,
135,1.24,12.07,0.33,17.53,0.31,45.173811,-66.300789,4.4,3.1,
137,1.25,11.96,0.33,18.80,0.29,45.173812,-66.300782,4.4,3.1,
139,1.26,12.01,0.34,20.45,0.28,45.173814,-66.300776,4.3,3.1,
141,1.28,12.05,0.33,20.51,0.27,45.173815,-66.300769,4.3,3.1,
143,1.29,12.00,0.32,20.29,0.26,45.173818,-66.300763,4.3,3.1,
145,1.30,11.96,0.31,19.75,0.26,45.173821,-66.300757,4.2,3.1,
147,1.31,12.04,0.32,20.67,0.26,45.173823,-66.300750,4.2,3.1,
149,1.32,12.03,0.32,19.98,0.27,45.173827,-66.300744,3.9,3.1,
151,1.33,11.99,0.30,18.22,0.27,45.173831,-66.300737,3.9,3.1,
153,1.34,11.98,0.30,17.74,0.28,45.173835,-66.300731,3.8,3.1,
155,1.35,12.05,0.31,17.33,0.30,45.173841,-66.300725,3.6,3.1,
157,1.36,12.03,0.30,15.79,0.32,45.173846,-66.300718,3.5,3.1,
159,1.37,12.00,0.29,14.44,0.33,45.173852,-66.300711,3.3,3.1,
161,1.38,12.01,0.28,13.32,0.35,45.173859,-66.300704,3.2,3.1,
163,1.39,12.01,0.28,12.59,0.37,45.173865,-66.300697,3.1,3.1,
165,1.40,12.00,0.29,12.47,0.39,45.173872,-66.300690,3.1,3.1,
167,1.41,12.01,0.28,11.49,0.41,45.173880,-66.300682,3.0,3.1,
169,1.41,11.99,0.28,11.20,0.42,45.173887,-66.300676,3.0,3.1,
171,1.42,12.02,0.28,10.92,0.43,45.173893,-66.300668,3.0,3.1,
173,1.43,12.01,0.28,10.61,0.44,45.173900,-66.300661,3.0,3.1,
175,1.44,12.02,0.27,9.98,0.45,45.173908,-66.300654,3.0,3.1,
177,1.45,12.02,0.27,9.87,0.46,45.173916,-66.300646,3.0,3.1,
179,1.46,12.00,0.27,9.69,0.46,45.173923,-66.300640,3.0,3.1,
181,1.47,12.03,0.27,9.50,0.47,45.173930,-66.300634,3.0,3.1,
183,1.48,12.01,0.26,9.06,0.48,45.173938,-66.300627,3.0,3.1,
185,1.48,11.99,0.25,8.60,0.48,45.173946,-66.300621,3.0,3.1,
187,1.49,11.98,0.25,8.46,0.49,45.173954,-66.300614,3.1,3.1,
189,1.50,12.00,0.26,8.68,0.50,45.173962,-66.300607,3.1,3.1,
191,1.51,12.02,0.25,8.22,0.51,45.173970,-66.300601,3.2,3.1,
193,1.52,12.03,0.24,7.86,0.51,45.173978,-66.300596,3.3,3.1,
195,1.53,12.01,0.25,8.10,0.51,45.173986,-66.300590,3.4,3.1,
197,1.53,12.01,0.24,7.67,0.52,45.173995,-66.300584,3.5,3.1,
199,1.54,12.00,0.24,7.59,0.53,45.174003,-66.300578,3.6,3.1,
201,1.55,12.02,0.25,7.86,0.53,45.174011,-66.300573,3.7,3.1,
203,1.56,12.01,0.24,7.48,0.53,45.174019,-66.300567,3.9,3.1,
205,1.57,11.96,0.23,7.10,0.54,45.174027,-66.300562,3.9,3.1,
207,1.57,11.99,0.24,7.38,0.54,45.174036,-66.300556,4.0,3.1,
209,1.58,12.05,0.23,7.02,0.55,45.174044,-66.300550,4.0,3.1,
211,1.59,12.02,0.23,6.99,0.55,45.174053,-66.300543,4.1,3.1,
213,1.60,11.97,0.23,6.98,0.55,45.174062,-66.300538,4.1,3.1,
215,1.60,12.03,0.24,7.22,0.55,45.174071,-66.300532,4.1,3.1,
217,1.61,11.99,0.22,6.55,0.56,45.174081,-66.300525,4.0,3.1,
219,1.62,11.96,0.21,6.18,0.57,45.174091,-66.300519,4.0,3.1,
221,1.63,12.04,0.22,6.39,0.57,45.174102,-66.300513,4.0,3.1,
223,1.63,12.00,0.22,6.40,0.57,45.174111,-66.300508,4.0,3.1,
225,1.64,11.99,0.21,6.07,0.58,45.174122,-66.300503,3.9,3.1,
227,1.65,12.00,0.22,6.34,0.58,45.174131,-66.300499,3.7,3.1,
229,1.66,12.02,0.22,6.27,0.58,45.174142,-66.300493,3.6,3.1,
231,1.66,11.99,0.21,5.94,0.59,45.174153,-66.300487,3.6,3.1,
233,1.67,12.02,0.21,5.87,0.60,45.174163,-66.300481,3.6,3.1,
235,1.68,12.01,0.22,6.14,0.60,45.174173,-66.300475,3.5,3.1,
237,1.68,12.00,0.20,5.57,0.60,45.174183,-66.300469,3.5,3.1,
239,1.69,11.97,0.21,5.85,0.60,45.174193,-66.300463,3.5,3.1,
241,1.70,12.02,0.21,5.87,0.60,45.174204,-66.300456,3.5,3.1,
243,1.71,11.97,0.22,6.10,0.60,45.174214,-66.300450,3.5,3.1,
245,1.71,12.01,0.22,6.11,0.60,45.174224,-66.300443,3.5,3.1,
247,1.72,12.08,0.21,5.78,0.61,45.174234,-66.300436,3.6,3.1,
249,1.72,11.95,0.17,4.69,0.60,45.174245,-66.300428,3.6,3.1,l
251,1.73,11.90,0.18,4.95,0.61,45.174255,-66.300421,3.6,3.1,l
253,1.74,12.10,0.21,5.74,0.61,45.174266,-66.300413,3.7,3.1,
255,1.75,12.26,0.22,5.98,0.61,45.174277,-66.300406,3.7,3.1,
257,1.75,11.77,0.17,4.62,0.61,45.174287,-66.300399,3.8,3.1,l
259,1.76,12.02,0.27,7.30,0.62,45.174297,-66.300391,3.8,3.1,
261,1.77,12.15,0.29,7.80,0.62,45.174307,-66.300384,3.8,3.1,
263,1.78,11.98,0.26,6.96,0.62,45.174317,-66.300378,3.9,3.1,
265,1.78,11.88,0.20,5.31,0.63,45.174328,-66.300371,3.9,3.1,
267,1.79,12.05,0.24,6.20,0.64,45.174339,-66.300362,4.1,3.1,
269,1.80,12.08,0.25,6.44,0.65,45.174344,-66.300359,4.1,3.1,
271,1.81,11.94,0.24,6.14,0.65,45.174355,-66.300353,4.3,2.1,
273,1.82,11.96,0.24,6.13,0.65,45.174366,-66.300346,4.4,2.1,
275,1.83,12.01,0.25,6.41,0.65,45.174375,-66.300340,4.5,2.1,
277,1.83,11.38,0.24,6.14,0.65,45.174383,-66.300330,4.5,2.1,
279,1.85,10.60,0.49,12.65,0.65,45.174390,-66.300321,4.5,2.1,
281,1.89,10.97,0.79,20.77,0.63,45.174396,-66.300312,4.6,2.1,
283,1.92,9.23,1.00,27.16,0.61,45.174400,-66.300307,4.8,2.1,
285,1.96,2.54,1.09,31.14,0.58,45.174404,-66.300301,4.8,2.1,
287,1.99,1.57,0.92,28.85,0.53,45.174410,-66.300300,4.7,2.1,
289,2.00,2.37,0.51,17.30,0.49,45.174414,-66.300297,5.0,2.1,
291,2.01,3.04,0.35,13.11,0.45,45.174418,-66.300296,5.0,2.1,
293,2.01,3.30,0.15,6.10,0.41,45.174423,-66.300297,5.0,2.1,l
295,2.01,3.36,0.05,2.17,0.38,45.174431,-66.300297,4.9,2.1,lm
297,2.01,2.93,0.02,0.90,0.37,45.174438,-66.300302,5.5,2.1,lm
299,2.01,2.71,0.03,1.35,0.37,45.174447,-66.300304,5.8,2.1,lm
301,2.01,2.65,0.01,0.43,0.39,45.174459,-66.300308,6.0,3.1,lm
303,2.01,2.73,0.02,0.78,0.43,45.174473,-66.300312,6.0,3.1,lm
305,2.01,2.57,0.01,0.34,0.49,45.174491,-66.300316,5.8,3.1,lm
307,2.01,2.68,0.00,0.00,0.59,45.174512,-66.300316,5.7,3.1,lm
309,2.01,2.80,0.00,0.00,0.70,45.174536,-66.300315,5.6,3.1,lm
311,2.01,2.75,0.00,0.00,0.81,45.174560,-66.300314,5.3,3.1,lm
313,2.01,2.59,0.00,0.00,0.93,45.174590,-66.300309,5.6,3.1,lm
315,2.01,2.61,0.00,0.00,1.06,45.174622,-66.300300,5.6,3.1,lm
317,2.01,2.59,0.01,0.14,1.18,45.174653,-66.300290,5.5,3.1,lm
319,2.02,2.46,0.01,0.13,1.30,45.174685,-66.300277,5.6,3.1,lm
321,2.02,2.46,0.01,0.12,1.41,45.174716,-66.300263,5.6,3.1,lm
323,2.02,2.55,0.01,0.11,1.51,45.174746,-66.300250,5.4,3.1,lm
325,2.02,2.49,0.01,0.10,1.60,45.174778,-66.300234,5.2,3.1,lm
327,2.02,2.50,0.00,0.00,1.66,45.174809,-66.300221,5.2,3.1,lm
329,2.02,2.45,0.00,0.00,1.73,45.174841,-66.300205,5.6,3.1,lm
331,2.02,2.33,0.01,0.09,1.80,45.174879,-66.300187,6.2,2.1,lm
333,2.02,2.43,0.00,0.00,1.85,45.174918,-66.300165,6.6,2.1,lm
335,2.02,2.46,0.01,0.09,1.89,45.174955,-66.300143,6.6,2.1,lm
337,2.02,2.43,0.00,0.00,1.93,45.174992,-66.300121,6.6,2.1,lm
339,2.02,2.60,0.00,0.00,1.96,45.175028,-66.300100,6.6,2.1,lm
341,2.02,3.29,0.00,0.00,1.99,45.175063,-66.300078,6.6,2.2,lm
343,2.02,3.56,0.00,0.00,2.02,45.175098,-66.300056,6.6,2.2,lm
345,2.03,1.97,0.30,2.45,2.04,45.175133,-66.300035,6.5,2.2,
347,2.04,2.24,0.28,2.27,2.06,45.175168,-66.300013,6.5,2.2,
349,2.04,2.37,0.15,1.21,2.07,45.175201,-66.299992,6.5,2.2,l
351,2.04,2.27,0.05,0.40,2.09,45.175234,-66.299966,6.6,2.1,lm
353,2.04,2.42,0.01,0.08,2.10,45.175267,-66.299935,6.5,2.1,lm
355,2.04,2.46,0.01,0.08,2.12,45.175296,-66.299898,6.4,2.1,lm
357,2.04,2.37,0.00,0.00,2.13,45.175322,-66.299856,6.3,2.1,lm
359,2.04,2.32,0.00,0.00,2.14,45.175346,-66.299812,6.2,2.1,lm
361,2.04,2.22,0.00,0.00,2.16,45.175368,-66.299766,6.0,2.1,lm
