Serial Number,WE02710ED
Sample ID,00253
Start Time,2023-09-12 16:13:37 UTC
Duration,0:04:18
Total Volume (l),3.36
Distance (m),88
Peak Pressure (psi),8.9
Avg Flow (l/min),0.8
Avg Rate (mL/m),38.1
Avg Speed (m/s),0.3


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
134,1.73,6.36,0.90,41.14,0.36,45.152953,-66.235455,9.4,2.5,
136,1.76,6.54,0.90,41.68,0.36,45.152950,-66.235462,9.3,2.5,
138,1.79,6.33,0.90,42.91,0.34,45.152948,-66.235468,9.2,2.5,
140,1.82,6.47,0.90,44.62,0.33,45.152945,-66.235474,9.1,2.5,
142,1.85,7.26,0.90,44.89,0.34,45.152943,-66.235481,8.9,2.5,
144,1.88,6.76,0.90,44.82,0.33,45.152940,-66.235486,8.7,2.5,
146,1.91,6.41,0.90,44.26,0.34,45.152936,-66.235492,8.5,2.5,
148,1.94,6.61,0.90,44.02,0.34,45.152928,-66.235485,7.4,2.5,
150,1.97,6.44,0.90,44.67,0.33,45.152934,-66.235484,6.4,2.8,
152,2.00,6.67,0.90,46.10,0.33,45.152932,-66.235486,5.5,2.8,
154,2.03,6.38,0.90,46.07,0.33,45.152930,-66.235494,5.1,2.8,
156,2.06,6.71,0.90,46.37,0.32,45.152926,-66.235499,4.7,2.8,
158,2.09,6.33,0.90,45.80,0.33,45.152923,-66.235504,4.3,2.8,
160,2.12,6.32,0.90,45.59,0.33,45.152919,-66.235510,4.2,2.7,
162,2.15,6.33,0.90,46.17,0.32,45.152915,-66.235516,4.1,2.7,
164,2.18,6.72,0.90,46.43,0.32,45.152910,-66.235523,4.1,2.7,
166,2.21,6.66,0.90,46.40,0.32,45.152905,-66.235529,4.5,2.7,
168,2.24,6.55,0.90,46.54,0.32,45.152900,-66.235540,5.1,2.7,
170,2.27,6.78,0.90,45.68,0.33,45.152894,-66.235549,5.5,2.0,
172,2.30,6.46,0.90,44.51,0.34,45.152890,-66.235557,5.8,2.0,
174,2.34,6.58,0.90,44.35,0.34,45.152886,-66.235563,6.1,2.0,
176,2.37,6.85,0.90,43.71,0.34,45.152881,-66.235568,6.3,2.0,
178,2.39,6.74,0.90,44.22,0.34,45.152878,-66.235575,6.2,2.0,
180,2.43,6.50,0.90,44.20,0.34,45.152874,-66.235582,6.2,2.1,
182,2.46,6.50,0.90,43.96,0.34,45.152873,-66.235592,5.8,2.1,
184,2.48,6.50,0.90,43.87,0.34,45.152870,-66.235599,5.6,2.1,
186,2.52,6.72,0.90,43.60,0.34,45.152865,-66.235606,5.7,2.1,
188,2.55,6.69,0.90,43.71,0.34,45.152860,-66.235612,5.8,2.1,
190,2.58,6.64,0.90,44.15,0.34,45.152855,-66.235618,5.9,2.0,
192,2.61,6.46,0.90,44.29,0.34,45.152850,-66.235626,6.1,2.0,
194,2.64,6.51,0.90,44.15,0.34,45.152847,-66.235632,6.2,2.0,
196,2.67,7.04,0.90,44.88,0.33,45.152843,-66.235639,6.2,2.0,
198,2.69,6.56,0.90,44.94,0.33,45.152840,-66.235644,6.1,2.0,
200,2.73,6.60,0.90,44.66,0.33,45.152838,-66.235650,6.3,4.2,
202,2.76,6.51,0.90,45.70,0.33,45.152834,-66.235656,6.2,4.2,
204,2.79,6.38,0.90,46.30,0.32,45.152830,-66.235662,6.2,4.2,
206,2.82,6.57,0.90,47.45,0.32,45.152824,-66.235668,5.8,4.2,
208,2.85,6.93,0.90,47.02,0.32,45.152817,-66.235673,5.5,4.2,
210,2.88,6.54,0.90,46.71,0.32,45.152809,-66.235678,5.3,4.8,
212,2.91,6.70,0.89,46.90,0.32,45.152801,-66.235684,4.9,4.8,
214,2.94,6.45,0.90,46.98,0.33,45.152793,-66.235690,4.8,4.8,
216,2.97,6.85,0.90,45.17,0.34,45.152785,-66.235694,4.6,4.8,
218,3.00,6.44,0.90,42.83,0.35,45.152778,-66.235699,4.5,4.8,
220,3.03,5.45,0.90,43.57,0.35,45.152771,-66.235705,4.4,4.2,
222,3.06,5.50,0.90,42.98,0.35,45.152763,-66.235710,4.8,4.2,
224,3.09,5.70,0.90,42.97,0.35,45.152756,-66.235715,5.1,4.2,
226,3.12,4.17,0.90,41.98,0.36,45.152749,-66.235718,5.7,4.2,
228,3.15,4.40,0.91,42.61,0.36,45.152745,-66.235720,6.5,4.2,
230,3.18,3.65,0.90,42.28,0.36,45.152741,-66.235724,7.3,4.2,
232,3.21,2.77,0.91,42.64,0.35,45.152737,-66.235727,7.8,4.2,
234,3.24,2.35,0.88,42.57,0.34,45.152736,-66.235730,8.2,4.2,
236,3.26,3.44,0.79,39.50,0.33,45.152737,-66.235733,8.8,4.2,
238,3.28,4.78,0.65,33.92,0.33,45.152737,-66.235737,8.8,4.2,
240,3.30,3.57,0.68,34.89,0.32,45.152738,-66.235741,8.6,4.2,
242,3.34,0.59,0.88,45.78,0.32,45.152740,-66.235746,8.4,4.2,
244,3.35,0.92,0.62,32.02,0.32,45.152738,-66.235753,8.3,4.2,
246,3.36,1.17,0.35,18.11,0.32,45.152735,-66.235759,8.1,4.2,
248,3.36,1.00,0.14,7.41,0.32,45.152731,-66.235765,7.9,4.2,l
250,3.36,0.98,0.05,2.68,0.31,45.152729,-66.235772,7.6,4.2,lm
252,3.36,0.99,0.02,1.11,0.30,45.152724,-66.235778,7.4,4.2,lm
254,3.36,0.98,0.01,0.55,0.30,45.152719,-66.235785,7.3,4.2,lm
256,3.36,0.97,0.01,0.56,0.30,45.152715,-66.235794,7.3,4.2,lm
258,3.36,0.93,0.00,0.00,0.30,45.152715,-66.235803,7.2,4.2,lm
