Serial Number,WE02710ED
Sample ID,00254
Start Time,2023-09-12 16:27:23 UTC
Duration,0:04:18
Total Volume (l),3.38
Distance (m),120
Peak Pressure (psi),8.6
Avg Flow (l/min),0.8
Avg Rate (mL/m),28.2
Avg Speed (m/s),0.5


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
0,0.00,-0.64,0.02,0.72,0.46,45.153568,-66.254431,6.5,4.4,
2,0.00,0.82,0.00,0.00,0.46,45.153561,-66.254436,6.6,4.4,
4,0.00,3.18,0.00,0.00,0.47,45.153553,-66.254442,6.6,4.4,
6,0.00,4.27,0.00,0.00,0.47,45.153545,-66.254453,6.3,4.4,
8,0.00,4.54,0.00,0.00,0.48,45.153537,-66.254462,6.2,4.4,
10,0.00,4.24,0.00,0.00,0.48,45.153528,-66.254472,5.8,4.4,
12,0.00,7.58,0.00,0.00,0.48,45.153519,-66.254481,5.5,4.4,
14,0.02,8.38,0.48,16.59,0.48,45.153510,-66.254489,5.3,2.2,
16,0.06,8.60,0.91,31.32,0.48,45.153501,-66.254495,5.4,2.2,
18,0.10,8.57,1.07,37.00,0.48,45.153492,-66.254500,5.4,2.2,
20,0.13,6.35,1.08,37.41,0.48,45.153483,-66.254507,5.4,2.2,
22,0.17,4.59,0.97,33.97,0.48,45.153476,-66.254513,5.4,2.2,
24,0.19,5.44,0.92,32.16,0.48,45.153469,-66.254518,5.5,3.2,
26,0.23,5.07,0.92,32.23,0.48,45.153462,-66.254524,5.7,3.2,
28,0.26,5.47,0.90,31.91,0.47,45.153454,-66.254529,5.7,3.2,
30,0.29,5.60,0.90,32.07,0.47,45.153446,-66.254533,5.9,3.2,
32,0.32,5.55,0.90,31.92,0.47,45.153438,-66.254537,6.1,3.2,
34,0.35,5.27,0.90,32.00,0.47,45.153430,-66.254542,6.3,3.2,
36,0.38,5.07,0.90,32.18,0.47,45.153423,-66.254548,6.3,3.2,
38,0.41,5.36,0.90,32.37,0.46,45.153415,-66.254554,6.2,3.2,
40,0.44,5.12,0.90,32.92,0.46,45.153407,-66.254559,6.1,3.2,
42,0.47,5.48,0.90,33.10,0.45,45.153400,-66.254564,6.2,3.2,
44,0.50,5.52,0.90,33.22,0.45,45.153393,-66.254570,6.1,3.2,
46,0.53,5.89,0.90,33.47,0.45,45.153387,-66.254574,6.3,3.2,
48,0.56,5.96,0.90,33.55,0.45,45.153380,-66.254581,6.3,3.2,
50,0.59,5.51,0.90,33.71,0.44,45.153373,-66.254586,6.4,3.2,
52,0.62,5.39,0.90,33.69,0.45,45.153365,-66.254592,6.5,3.2,
54,0.65,5.88,0.90,33.54,0.45,45.153356,-66.254599,6.2,3.2,
56,0.68,5.81,0.90,33.46,0.45,45.153348,-66.254608,6.0,3.2,
58,0.71,5.62,0.90,33.53,0.45,45.153340,-66.254615,5.9,3.2,
60,0.74,5.77,0.90,33.15,0.45,45.153333,-66.254622,5.8,3.2,
62,0.77,6.60,0.88,32.39,0.45,45.153325,-66.254629,5.6,3.2,
64,0.79,6.42,0.90,32.99,0.45,45.153319,-66.254636,5.5,2.1,
66,0.82,6.74,0.89,32.66,0.45,45.153311,-66.254641,5.5,2.1,
68,0.86,6.57,0.90,33.01,0.45,45.153304,-66.254648,5.6,2.1,
70,0.88,6.86,0.90,32.84,0.46,45.153296,-66.254653,5.8,2.1,
72,0.91,6.84,0.90,33.01,0.45,45.153290,-66.254659,6.0,2.1,
74,0.95,6.67,0.90,33.30,0.45,45.153284,-66.254663,6.2,2.1,
76,0.97,6.76,0.90,33.49,0.45,45.153278,-66.254670,6.4,2.1,
78,1.01,6.67,0.90,33.48,0.45,45.153273,-66.254677,6.4,2.1,
80,1.04,6.74,0.90,33.69,0.45,45.153267,-66.254682,6.5,2.1,
82,1.07,6.79,0.90,33.65,0.45,45.153261,-66.254688,6.5,2.1,
84,1.10,6.50,0.90,33.66,0.45,45.153254,-66.254692,6.5,2.1,
86,1.13,7.04,0.89,33.23,0.45,45.153248,-66.254697,6.5,2.1,
88,1.15,6.93,0.90,33.89,0.44,45.153242,-66.254702,6.5,2.1,
90,1.19,6.86,0.90,34.03,0.44,45.153236,-66.254708,6.5,2.1,
92,1.21,6.74,0.90,34.01,0.44,45.153230,-66.254715,6.5,2.1,
94,1.24,6.64,0.90,33.76,0.44,45.153224,-66.254722,6.4,2.1,
96,1.28,6.60,0.90,33.55,0.45,45.153218,-66.254729,6.4,2.1,
98,1.31,6.59,0.90,33.62,0.45,45.153212,-66.254735,6.4,2.1,
100,1.33,6.72,0.90,33.60,0.45,45.153206,-66.254741,6.4,2.1,
102,1.37,6.78,0.90,33.36,0.45,45.153200,-66.254748,6.3,2.1,
104,1.40,6.97,0.90,33.37,0.45,45.153193,-66.254755,6.2,2.2,
106,1.43,7.15,0.90,33.17,0.45,45.153187,-66.254763,6.4,2.2,
108,1.46,6.60,0.90,32.85,0.46,45.153180,-66.254769,6.3,2.2,
110,1.49,6.84,0.89,32.31,0.46,45.153173,-66.254774,6.3,2.2,
112,1.52,7.16,0.90,32.33,0.46,45.153167,-66.254781,6.2,2.2,
114,1.55,7.04,0.90,32.67,0.46,45.153161,-66.254787,6.3,3.2,
116,1.58,6.83,0.90,32.68,0.46,45.153153,-66.254793,6.3,3.2,
118,1.61,6.87,0.90,32.34,0.46,45.153146,-66.254799,6.4,3.2,
120,1.64,6.84,0.90,32.11,0.47,45.153138,-66.254804,6.4,3.2,
122,1.67,7.12,0.90,32.16,0.47,45.153131,-66.254811,6.5,3.2,
124,1.70,6.90,0.90,32.06,0.47,45.153124,-66.254817,6.7,4.4,
126,1.73,7.03,0.90,32.25,0.47,45.153118,-66.254823,6.8,4.4,
128,1.76,7.07,0.90,32.02,0.47,45.153111,-66.254829,6.8,4.4,
130,1.79,7.06,0.90,31.63,0.47,45.153103,-66.254835,6.8,4.4,
132,1.82,7.34,0.90,31.84,0.47,45.153096,-66.254840,6.8,4.4,
134,1.85,6.89,0.90,31.38,0.48,45.153089,-66.254846,6.9,3.2,
136,1.88,6.91,0.90,31.27,0.48,45.153083,-66.254853,6.8,3.2,
138,1.91,7.01,0.90,31.44,0.48,45.153077,-66.254858,6.8,3.2,
140,1.94,7.04,0.90,31.57,0.48,45.153070,-66.254865,6.9,3.2,
142,1.97,7.34,0.90,31.36,0.48,45.153063,-66.254870,6.9,3.2,
144,2.00,6.92,0.90,31.11,0.48,45.153055,-66.254875,6.9,3.2,
146,2.03,7.31,0.90,31.01,0.48,45.153049,-66.254881,6.9,3.2,
148,2.06,7.37,0.90,31.07,0.48,45.153042,-66.254888,7.0,3.2,
150,2.09,7.18,0.90,31.36,0.48,45.153035,-66.254893,7.1,3.2,
152,2.12,7.48,0.90,31.28,0.48,45.153028,-66.254899,7.0,3.2,
154,2.15,7.28,0.90,31.30,0.48,45.153020,-66.254903,7.1,3.2,
156,2.18,7.54,0.90,31.23,0.48,45.153012,-66.254907,7.3,3.2,
158,2.21,7.24,0.90,31.43,0.48,45.153005,-66.254912,7.3,3.2,
160,2.24,7.24,0.90,31.73,0.47,45.152995,-66.254915,7.3,3.2,
162,2.27,7.56,0.90,31.87,0.47,45.152984,-66.254917,7.1,3.2,
164,2.30,7.13,0.90,32.01,0.47,45.152973,-66.254916,6.7,3.2,
166,2.33,7.30,0.90,32.02,0.47,45.152965,-66.254921,6.6,3.2,
168,2.36,7.54,0.90,32.06,0.47,45.152957,-66.254927,6.6,3.2,
170,2.39,7.33,0.90,31.86,0.47,45.152950,-66.254933,6.4,3.2,
172,2.42,7.58,0.90,31.71,0.47,45.152943,-66.254940,6.4,3.2,
174,2.45,7.48,0.90,31.45,0.48,45.152936,-66.254946,6.4,3.2,
176,2.48,7.30,0.90,31.79,0.47,45.152928,-66.254952,6.4,3.2,
178,2.51,7.39,0.90,31.60,0.47,45.152920,-66.254957,6.6,3.2,
180,2.54,7.34,0.90,31.45,0.48,45.152913,-66.254963,6.7,3.2,
182,2.57,7.47,0.90,31.34,0.48,45.152905,-66.254968,6.7,3.2,
184,2.60,7.58,0.90,31.64,0.47,45.152898,-66.254974,6.8,3.2,
186,2.63,7.53,0.90,31.69,0.47,45.152891,-66.254980,6.9,3.2,
188,2.66,7.53,0.90,31.71,0.47,45.152883,-66.254987,6.6,3.2,
