Serial Number,WE02710ED
Sample ID,00270
Start Time,2023-09-13 17:42:26 UTC
Duration,0:05:56
Total Volume (l),3.34
Distance (m),428
Peak Pressure (psi),12.2
Avg Flow (l/min),0.6
Avg Rate (mL/m),11.6
Avg Speed (m/s),1.2


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
0,0.00,-0.63,0.00,0.00,0.64,45.185703,-66.255877,1.5,2.3,
2,0.00,-0.43,0.00,0.00,0.64,45.185699,-66.255861,1.5,2.3,
4,0.00,2.88,0.00,0.00,0.64,45.185695,-66.255845,1.4,2.3,
6,0.00,3.98,0.00,0.00,0.64,45.185692,-66.255829,1.4,2.3,
8,0.00,4.37,0.00,0.00,0.65,45.185688,-66.255813,1.3,2.3,
10,0.00,4.45,0.00,0.00,0.65,45.185684,-66.255798,1.3,2.3,
12,0.00,7.05,0.00,0.00,0.65,45.185680,-66.255782,1.2,2.1,
14,0.01,7.96,0.17,4.38,0.65,45.185678,-66.255766,1.2,2.1,
16,0.03,8.79,0.63,16.23,0.65,45.185675,-66.255750,1.3,2.1,
18,0.07,9.12,0.94,24.18,0.65,45.185671,-66.255734,1.3,2.1,
20,0.11,8.48,1.09,28.02,0.65,45.185667,-66.255718,1.3,2.1,
22,0.14,6.85,1.06,27.21,0.65,45.185664,-66.255701,1.4,2.2,
24,0.17,5.42,0.96,24.65,0.65,45.185661,-66.255685,1.4,2.2,
26,0.20,5.68,0.92,23.65,0.65,45.185658,-66.255669,1.4,2.2,
28,0.23,6.01,0.91,23.39,0.65,45.185656,-66.255653,1.5,2.2,
30,0.26,5.86,0.90,23.15,0.65,45.185653,-66.255637,1.6,2.2,
32,0.29,6.16,0.90,23.13,0.65,45.185650,-66.255621,1.7,2.2,
34,0.32,5.93,0.90,23.09,0.65,45.185647,-66.255604,1.8,2.2,
36,0.35,6.38,0.89,22.77,0.65,45.185644,-66.255588,1.9,2.2,
38,0.38,6.12,0.90,22.98,0.65,45.185642,-66.255571,1.9,2.2,
40,0.41,6.38,0.90,22.93,0.66,45.185639,-66.255554,1.9,2.2,
42,0.44,6.16,0.90,22.82,0.66,45.185637,-66.255537,2.0,2.5,
44,0.47,6.60,0.90,22.69,0.66,45.185634,-66.255520,2.1,2.5,
46,0.50,6.73,0.90,22.52,0.67,45.185631,-66.255503,2.2,2.5,
48,0.53,7.14,0.89,22.07,0.68,45.185628,-66.255484,2.1,2.5,
50,0.56,7.37,0.90,22.09,0.68,45.185623,-66.255467,1.7,2.5,
52,0.59,7.83,0.89,21.64,0.69,45.185620,-66.255449,1.5,2.5,
54,0.62,7.75,0.90,21.63,0.70,45.185617,-66.255430,1.3,2.5,
56,0.65,7.92,0.90,21.38,0.71,45.185614,-66.255411,1.1,2.5,
58,0.68,7.94,0.90,21.10,0.72,45.185611,-66.255392,0.9,2.5,
60,0.72,7.87,0.90,20.84,0.72,45.185608,-66.255373,0.8,2.5,
62,0.74,8.13,0.90,20.63,0.73,45.185606,-66.255353,0.7,2.6,
64,0.77,8.34,0.90,20.33,0.74,45.185604,-66.255333,0.7,2.6,
66,0.80,8.24,0.90,20.18,0.75,45.185601,-66.255314,0.6,2.6,
68,0.83,8.16,0.90,20.06,0.75,45.185599,-66.255295,0.6,2.6,
70,0.87,8.43,0.90,20.00,0.75,45.185597,-66.255277,0.4,2.6,
72,0.89,8.52,0.90,19.92,0.76,45.185596,-66.255257,0.4,2.8,
74,0.93,8.56,0.90,19.81,0.76,45.185596,-66.255237,0.2,2.8,
76,0.95,8.71,0.90,19.71,0.76,45.185597,-66.255216,0.2,2.8,
78,0.99,8.71,0.90,19.68,0.76,45.185596,-66.255197,0.3,2.8,
80,1.02,8.91,0.90,19.65,0.76,45.185595,-66.255177,0.3,2.8,
82,1.04,9.12,0.90,19.65,0.76,45.185597,-66.255157,0.4,2.8,
84,1.08,9.19,0.90,19.73,0.76,45.185598,-66.255136,0.3,2.8,
86,1.11,9.20,0.90,19.72,0.76,45.185597,-66.255117,0.3,2.8,
88,1.14,9.33,0.90,19.70,0.76,45.185595,-66.255097,0.4,2.8,
90,1.17,9.48,0.90,19.67,0.76,45.185594,-66.255078,0.3,2.8,
92,1.20,9.56,0.95,20.69,0.77,45.185593,-66.255058,-0.1,2.8,
94,1.22,9.35,0.88,19.20,0.76,45.185591,-66.255039,-0.4,2.8,
96,1.25,10.13,0.90,19.65,0.76,45.185589,-66.255020,-0.5,2.8,
98,1.28,9.79,0.90,19.68,0.76,45.185587,-66.255001,-0.5,2.8,
100,1.31,10.04,0.90,19.68,0.76,45.185585,-66.254981,-0.7,2.8,
102,1.34,10.07,0.90,19.66,0.76,45.185582,-66.254962,-0.9,2.6,
104,1.37,10.24,0.90,19.65,0.76,45.185580,-66.254943,-1.1,2.6,
106,1.40,10.30,0.90,19.60,0.77,45.185577,-66.254925,-1.4,2.6,
108,1.43,10.40,0.90,19.61,0.76,45.185576,-66.254906,-1.5,2.6,
110,1.46,10.61,0.90,19.60,0.76,45.185573,-66.254887,-1.6,2.6,
112,1.49,10.70,0.90,19.60,0.76,45.185570,-66.254868,-1.6,2.6,
114,1.52,10.86,0.90,19.55,0.77,45.185568,-66.254849,-1.6,2.6,
116,1.55,11.09,0.90,19.51,0.77,45.185565,-66.254830,-1.6,2.6,
118,1.58,11.24,0.90,19.63,0.77,45.185563,-66.254811,-1.5,2.6,
120,1.61,11.34,0.90,19.58,0.77,45.185562,-66.254791,-1.4,2.6,
122,1.64,11.57,0.90,19.59,0.77,45.185560,-66.254772,-1.1,2.6,
124,1.67,11.61,0.90,19.63,0.76,45.185558,-66.254753,-1.0,2.6,
126,1.70,11.70,0.90,19.62,0.76,45.185556,-66.254733,-0.8,2.6,
128,1.73,11.89,0.89,19.35,0.77,45.185553,-66.254715,-0.6,2.6,
130,1.76,11.88,0.90,19.58,0.77,45.185550,-66.254697,-0.2,2.6,
132,1.79,12.14,0.88,19.23,0.76,45.185548,-66.254679,0.0,2.6,
134,1.82,12.04,0.89,19.56,0.76,45.185543,-66.254660,0.3,2.6,
136,1.85,12.06,0.88,19.48,0.75,45.185539,-66.254641,0.5,2.6,
138,1.88,12.06,0.86,19.00,0.75,45.185531,-66.254624,0.7,2.6,
140,1.91,11.97,0.85,18.93,0.75,45.185525,-66.254607,0.6,2.6,
142,1.94,12.01,0.85,19.09,0.74,45.185520,-66.254588,0.4,3.8,
144,1.96,12.01,0.84,18.91,0.74,45.185516,-66.254569,0.2,3.8,
146,1.99,12.03,0.84,19.10,0.73,45.185513,-66.254549,0.4,3.8,
148,2.02,12.01,0.83,19.03,0.73,45.185510,-66.254531,0.5,3.8,
150,2.05,11.97,0.82,18.69,0.73,45.185506,-66.254510,0.6,3.8,
152,2.07,12.02,0.81,18.32,0.74,45.185503,-66.254489,0.8,3.8,
154,2.10,11.97,0.81,18.08,0.75,45.185500,-66.254468,1.2,3.8,
156,2.13,11.96,0.80,17.73,0.75,45.185497,-66.254449,1.3,3.8,
158,2.15,11.93,0.79,17.60,0.75,45.185493,-66.254431,1.1,3.8,
160,2.18,12.07,0.79,17.54,0.75,45.185487,-66.254411,1.1,3.8,
162,2.21,11.97,0.78,17.24,0.76,45.185483,-66.254392,1.2,2.6,
164,2.23,12.00,0.77,16.99,0.76,45.185479,-66.254375,1.4,2.6,
166,2.26,11.98,0.77,16.91,0.76,45.185475,-66.254357,1.6,2.6,
168,2.28,12.01,0.76,16.62,0.76,45.185470,-66.254339,1.6,2.6,
170,2.31,12.05,0.76,16.73,0.75,45.185466,-66.254321,1.8,2.6,
172,2.33,11.97,0.75,16.62,0.75,45.185462,-66.254303,2.0,2.6,
174,2.36,12.07,0.75,16.86,0.73,45.185458,-66.254285,2.2,2.6,
176,2.38,12.00,0.75,17.02,0.74,45.185453,-66.254267,2.3,2.6,
178,2.41,11.97,0.74,16.64,0.74,45.185448,-66.254250,2.4,2.6,
