Serial Number,WE02710ED
Sample ID,00268
Start Time,2023-09-13 17:12:32 UTC
Duration,0:06:09
Total Volume (l),3.32
Distance (m),309
Peak Pressure (psi),12.1
Avg Flow (l/min),0.5
Avg Rate (mL/m),11.3
Avg Speed (m/s),0.8


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
174,2.03,12.00,0.49,9.89,0.83,45.188038,-66.282448,5.0,4.0,
176,2.05,12.01,0.49,9.86,0.83,45.188054,-66.282452,5.0,3.2,
178,2.06,12.00,0.48,9.62,0.83,45.188069,-66.282456,5.1,3.2,
180,2.08,12.00,0.48,9.63,0.83,45.188084,-66.282460,5.2,3.2,
182,2.10,12.01,0.48,9.58,0.83,45.188099,-66.282464,5.4,3.2,
184,2.11,12.00,0.47,9.39,0.84,45.188116,-66.282469,5.7,3.2,
186,2.13,11.98,0.47,9.38,0.84,45.188133,-66.282475,6.3,3.2,
188,2.14,12.01,0.47,9.37,0.84,45.188152,-66.282482,7.0,3.2,
190,2.16,12.01,0.46,9.17,0.84,45.188170,-66.282488,7.7,3.2,
192,2.17,12.02,0.46,9.14,0.84,45.188187,-66.282492,8.0,3.2,
194,2.19,11.99,0.45,8.95,0.84,45.188202,-66.282494,8.0,3.2,
196,2.20,12.01,0.45,8.99,0.83,45.188217,-66.282497,8.1,3.2,
198,2.22,12.02,0.44,8.80,0.83,45.188232,-66.282500,8.2,3.2,
200,2.23,12.00,0.44,8.81,0.83,45.188248,-66.282502,8.2,3.2,
202,2.25,11.98,0.44,8.80,0.83,45.188262,-66.282504,8.1,3.2,
204,2.26,12.00,0.44,8.81,0.83,45.188277,-66.282507,7.9,3.2,
206,2.28,12.00,0.43,8.65,0.83,45.188291,-66.282510,7.9,3.2,
208,2.29,12.02,0.44,8.87,0.83,45.188305,-66.282513,7.8,3.2,
210,2.31,11.95,0.43,8.66,0.82,45.188320,-66.282515,7.8,3.2,
212,2.32,11.97,0.43,8.70,0.82,45.188335,-66.282518,7.8,3.2,
214,2.34,12.04,0.44,8.93,0.82,45.188349,-66.282522,7.8,3.2,
216,2.35,12.00,0.43,8.71,0.82,45.188364,-66.282524,7.7,3.1,
218,2.36,11.95,0.43,8.74,0.82,45.188378,-66.282527,7.6,3.1,
220,2.38,12.00,0.43,8.73,0.82,45.188393,-66.282529,7.6,3.1,
222,2.39,12.03,0.43,8.73,0.82,45.188407,-66.282532,7.6,3.1,
224,2.41,11.97,0.42,8.52,0.82,45.188421,-66.282535,7.5,3.1,
226,2.42,11.98,0.42,8.52,0.82,45.188436,-66.282538,7.4,3.0,
228,2.43,12.00,0.42,8.54,0.82,45.188450,-66.282541,7.4,3.0,
230,2.45,11.99,0.42,8.55,0.82,45.188464,-66.282544,7.4,3.0,
232,2.46,11.97,0.42,8.54,0.82,45.188479,-66.282546,7.4,3.0,
234,2.48,12.04,0.44,8.93,0.82,45.188493,-66.282548,7.3,3.0,
236,2.49,12.02,0.44,8.92,0.82,45.188507,-66.282550,7.3,3.0,
238,2.51,11.94,0.43,8.71,0.82,45.188522,-66.282552,7.3,3.0,
240,2.52,11.99,0.43,8.71,0.82,45.188536,-66.282554,7.3,3.0,
242,2.54,12.04,0.44,8.93,0.82,45.188549,-66.282557,7.2,3.0,
244,2.55,12.02,0.43,8.75,0.82,45.188562,-66.282559,7.2,3.0,
246,2.56,11.99,0.43,8.75,0.82,45.188576,-66.282562,7.1,3.0,
248,2.58,12.03,0.43,8.76,0.82,45.188589,-66.282564,7.0,3.0,
250,2.59,12.01,0.43,8.76,0.82,45.188602,-66.282567,7.0,3.0,
252,2.61,11.96,0.42,8.59,0.82,45.188616,-66.282569,6.9,3.0,
254,2.62,12.00,0.42,8.60,0.81,45.188630,-66.282571,6.8,3.0,
256,2.63,11.99,0.42,8.62,0.81,45.188644,-66.282573,6.8,3.0,
258,2.65,12.00,0.41,8.43,0.81,45.188658,-66.282575,6.7,3.0,
260,2.66,11.98,0.42,8.62,0.81,45.188673,-66.282576,6.6,3.0,
262,2.68,12.01,0.42,8.62,0.81,45.188687,-66.282578,6.4,3.0,
264,2.69,12.01,0.42,8.63,0.81,45.188701,-66.282580,6.3,3.0,
266,2.70,12.03,0.41,8.43,0.81,45.188715,-66.282582,6.1,3.0,
268,2.72,12.01,0.41,8.41,0.81,45.188729,-66.282585,6.0,3.0,
270,2.73,12.02,0.41,8.42,0.81,45.188743,-66.282587,5.8,3.0,
272,2.74,12.02,0.40,8.22,0.81,45.188757,-66.282590,5.7,3.0,
274,2.76,11.99,0.40,8.23,0.81,45.188771,-66.282592,5.6,3.0,
276,2.77,12.01,0.40,8.23,0.81,45.188786,-66.282595,5.5,3.0,
278,2.78,12.03,0.40,8.24,0.81,45.188800,-66.282597,5.3,3.0,
280,2.80,11.96,0.40,8.27,0.81,45.188815,-66.282599,5.2,3.0,
282,2.81,12.02,0.40,8.29,0.80,45.188829,-66.282601,5.2,3.0,
284,2.82,12.00,0.39,8.09,0.80,45.188843,-66.282604,5.1,3.0,
286,2.84,11.99,0.39,8.09,0.80,45.188857,-66.282606,5.0,3.0,
288,2.85,12.05,0.40,8.34,0.80,45.188872,-66.282608,4.8,3.0,
290,2.86,11.99,0.41,8.57,0.80,45.188885,-66.282611,4.7,3.0,
292,2.88,11.95,0.39,8.18,0.79,45.188899,-66.282613,4.6,3.0,
294,2.89,12.02,0.39,8.20,0.79,45.188913,-66.282616,4.4,3.0,
296,2.90,12.02,0.40,8.45,0.79,45.188927,-66.282618,4.3,3.0,
298,2.92,11.95,0.39,8.26,0.79,45.188941,-66.282620,4.2,3.0,
300,2.93,12.00,0.39,8.27,0.79,45.188955,-66.282622,4.2,3.0,
302,2.94,12.05,0.40,8.48,0.79,45.188969,-66.282625,4.2,3.0,
304,2.96,11.98,0.39,8.28,0.78,45.188984,-66.282628,4.1,3.0,
306,2.97,11.80,0.39,8.30,0.78,45.188998,-66.282630,4.1,3.0,
308,2.98,11.95,0.42,8.92,0.78,45.189013,-66.282633,4.1,3.0,
311,3.00,12.13,0.44,9.33,0.79,45.189027,-66.282635,4.1,3.0,
313,3.01,12.10,0.44,9.32,0.78,45.189041,-66.282638,4.1,3.0,
315,3.02,11.85,0.40,8.50,0.78,45.189055,-66.282640,4.1,3.0,
317,3.04,11.92,0.41,8.76,0.78,45.189069,-66.282642,4.0,3.7,
319,3.05,12.15,0.42,8.98,0.78,45.189083,-66.282644,3.9,3.7,
321,3.07,12.13,0.42,9.01,0.77,45.189096,-66.282646,4.0,3.7,
323,3.08,11.86,0.38,8.19,0.77,45.189111,-66.282648,4.0,3.7,
325,3.09,11.99,0.39,8.43,0.77,45.189125,-66.282650,3.9,3.7,
327,3.11,10.03,0.44,9.52,0.77,45.189138,-66.282652,3.9,3.2,
329,3.14,9.42,0.94,20.43,0.77,45.189151,-66.282654,3.8,3.2,
331,3.19,0.84,1.29,28.16,0.76,45.189165,-66.282657,3.7,3.2,
333,3.22,1.65,0.89,19.42,0.76,45.189179,-66.282659,3.6,3.2,
335,3.25,1.22,0.90,19.66,0.77,45.189193,-66.282661,3.5,3.2,
337,3.27,2.39,0.64,13.90,0.77,45.189208,-66.282660,3.3,3.2,
339,3.28,3.10,0.43,9.28,0.78,45.189224,-66.282656,3.1,3.2,
341,3.29,2.93,0.46,9.77,0.79,45.189241,-66.282651,3.1,3.2,
343,3.30,1.70,0.35,7.26,0.82,45.189258,-66.282646,3.2,3.2,
345,3.31,1.41,0.36,7.24,0.85,45.189276,-66.282641,3.2,3.2,
347,3.32,1.75,0.27,5.21,0.89,45.189295,-66.282635,3.3,3.2,
349,3.32,1.73,0.08,1.46,0.94,45.189315,-66.282630,3.4,3.2,lm
351,3.32,1.65,0.02,0.34,1.01,45.189339,-66.282625,3.4,3.2,lm
353,3.32,1.65,0.01,0.16,1.09,45.189365,-66.282621,3.6,3.2,lm
355,3.32,1.54,0.00,0.00,1.18,45.189391,-66.282617,3.7,3.2,lm
357,3.32,1.48,0.01,0.14,1.26,45.189419,-66.282611,3.9,3.0,lm
359,3.32,1.34,0.01,0.13,1.35,45.189450,-66.282605,3.9,3.0,lm
361,3.32,1.62,0.01,0.12,1.45,45.189481,-66.282598,4.1,3.0,lm
363,3.32,1.54,0.01,0.11,1.54,45.189514,-66.282590,4.3,3.0,lm
365,3.32,1.50,0.00,0.00,1.63,45.189546,-66.282581,4.3,3.0,lm
367,3.32,1.52,0.01,0.10,1.73,45.189584,-66.282571,4.4,2.7,lm
369,3.32,1.51,0.01,0.09,1.84,45.189626,-66.282559,4.4,2.7,lm
