Serial Number,WE02710ED
Sample ID,00470
Start Time,2024-09-17 15:42:29 UTC
Duration,0:05:24
Total Volume (l),3.25
Distance (m),305
Peak Pressure (psi),13.7
Avg Flow (l/min),0.6
Avg Rate (mL/m),11.1
Avg Speed (m/s),0.9


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
94,1.18,12.73,0.87,15.96,0.91,45.174844,-66.300312,6.6,3.3,
96,1.21,12.73,0.86,15.69,0.91,45.174860,-66.300302,6.4,3.3,
98,1.23,12.75,0.85,15.44,0.92,45.174876,-66.300292,6.3,4.0,
100,1.26,12.73,0.83,15.06,0.92,45.174892,-66.300292,6.0,4.0,
102,1.29,12.70,0.82,14.53,0.94,45.174909,-66.300286,6.7,4.0,
104,1.31,12.77,0.80,14.10,0.94,45.174918,-66.300282,6.2,4.0,
106,1.34,12.70,0.78,13.85,0.93,45.174936,-66.300282,6.0,4.0,
108,1.37,12.74,0.77,13.70,0.94,45.174951,-66.300272,5.9,11.3,
110,1.39,12.75,0.76,13.34,0.95,45.174967,-66.300261,5.6,11.3,
112,1.42,12.77,0.75,13.28,0.94,45.174982,-66.300252,5.3,11.3,
114,1.44,12.80,0.74,13.28,0.92,45.174996,-66.300245,5.1,11.3,
116,1.46,12.77,0.73,13.30,0.91,45.175010,-66.300234,4.8,11.3,
118,1.49,12.78,0.72,13.22,0.91,45.175014,-66.300232,3.3,11.4,
120,1.51,12.78,0.71,13.12,0.90,45.175022,-66.300216,2.1,11.4,
122,1.54,12.76,0.71,13.61,0.87,45.175032,-66.300203,2.2,11.4,
124,1.56,12.70,0.69,13.35,0.86,45.175044,-66.300192,2.1,11.4,
126,1.58,12.68,0.67,13.01,0.86,45.175057,-66.300180,2.0,11.4,
128,1.60,12.66,0.67,13.06,0.85,45.175070,-66.300169,2.0,2.5,
130,1.63,12.63,0.66,13.06,0.84,45.175083,-66.300159,2.2,2.5,
132,1.65,12.59,0.66,13.18,0.84,45.175095,-66.300148,2.4,2.5,
134,1.67,12.57,0.65,12.90,0.85,45.175110,-66.300134,2.6,2.5,
136,1.69,12.58,0.64,12.61,0.85,45.175124,-66.300124,2.6,2.5,
138,1.71,12.58,0.63,12.34,0.85,45.175138,-66.300112,2.8,2.4,
140,1.73,12.59,0.62,12.10,0.86,45.175152,-66.300098,3.5,2.4,
142,1.75,12.56,0.61,11.75,0.87,45.175168,-66.300083,4.3,2.4,
144,1.77,12.58,0.61,11.52,0.89,45.175182,-66.300064,4.4,2.4,
146,1.79,12.59,0.60,11.08,0.91,45.175197,-66.300044,4.9,2.4,
148,1.81,12.57,0.60,10.79,0.94,45.175212,-66.300022,5.3,2.3,
150,1.83,12.59,0.60,10.48,0.97,45.175225,-66.300001,5.4,2.3,
152,1.85,12.57,0.59,10.01,0.99,45.175236,-66.299980,5.5,2.3,
154,1.87,12.61,0.59,9.86,1.00,45.175246,-66.299960,5.7,2.3,
156,1.89,12.56,0.58,9.62,1.01,45.175257,-66.299940,5.7,2.3,
158,1.91,12.59,0.58,9.56,1.02,45.175267,-66.299921,5.9,3.1,
160,1.93,12.64,0.57,9.34,1.02,45.175277,-66.299902,6.0,3.1,
162,1.95,12.63,0.56,9.22,1.01,45.175287,-66.299884,6.3,3.1,
164,1.97,12.67,0.57,9.51,0.99,45.175296,-66.299865,6.6,3.1,
166,1.99,12.67,0.56,9.53,0.97,45.175306,-66.299848,6.5,3.1,
168,2.00,12.72,0.56,9.72,0.95,45.175317,-66.299830,6.6,3.1,
170,2.02,12.72,0.55,9.73,0.93,45.175328,-66.299814,6.7,3.1,
172,2.04,12.74,0.55,9.91,0.92,45.175341,-66.299797,6.8,3.1,
174,2.06,12.74,0.55,10.05,0.91,45.175352,-66.299780,7.0,3.1,
176,2.08,12.75,0.54,9.93,0.90,45.175363,-66.299762,7.1,3.1,
178,2.09,12.81,0.54,10.01,0.90,45.175374,-66.299745,7.1,3.1,
180,2.11,12.79,0.54,10.04,0.90,45.175386,-66.299728,7.3,3.1,
182,2.13,12.79,0.53,9.81,0.91,45.175398,-66.299709,7.3,3.1,
184,2.15,12.79,0.53,9.69,0.92,45.175411,-66.299690,8.0,3.1,
186,2.16,12.80,0.52,9.34,0.94,45.175422,-66.299668,8.4,3.1,
188,2.18,12.84,0.52,9.17,0.95,45.175435,-66.299646,8.6,3.8,
190,2.20,12.85,0.52,9.00,0.97,45.175441,-66.299622,8.7,3.8,
192,2.22,12.82,0.52,8.87,0.99,45.175449,-66.299597,8.5,3.8,
194,2.23,12.82,0.52,8.71,1.00,45.175455,-66.299572,8.6,3.8,
196,2.25,12.90,0.52,8.55,1.02,45.175461,-66.299548,9.2,3.8,
198,2.27,12.86,0.52,8.40,1.04,45.175466,-66.299525,9.9,3.8,
200,2.29,12.85,0.52,8.29,1.05,45.175473,-66.299497,9.8,3.8,
202,2.30,12.84,0.51,8.07,1.06,45.175481,-66.299468,9.4,3.8,
204,2.32,12.86,0.50,7.90,1.05,45.175489,-66.299443,9.4,3.8,
206,2.34,12.85,0.49,7.76,1.05,45.175497,-66.299419,9.5,3.8,
208,2.35,12.89,0.50,7.94,1.04,45.175506,-66.299396,9.4,2.3,
210,2.37,12.92,0.51,8.16,1.04,45.175514,-66.299372,9.1,2.3,
212,2.39,12.94,0.51,8.21,1.04,45.175523,-66.299349,8.7,2.3,
214,2.40,12.89,0.50,8.07,1.03,45.175531,-66.299327,8.2,2.3,
216,2.42,12.95,0.49,7.99,1.02,45.175540,-66.299304,7.8,2.3,
218,2.44,12.92,0.49,8.02,1.01,45.175549,-66.299283,7.6,2.3,
220,2.45,12.94,0.49,8.09,1.01,45.175558,-66.299261,7.3,2.3,
222,2.47,12.95,0.49,8.12,1.00,45.175567,-66.299239,6.9,2.3,
224,2.48,12.93,0.48,8.01,1.00,45.175577,-66.299220,6.9,2.3,
226,2.50,12.97,0.48,8.07,0.99,45.175587,-66.299201,6.9,2.3,
228,2.52,12.96,0.48,8.09,0.99,45.175598,-66.299182,6.9,2.3,
230,2.53,12.96,0.49,8.33,0.98,45.175607,-66.299162,6.9,2.3,
232,2.55,12.98,0.49,8.38,0.97,45.175617,-66.299143,6.8,2.3,
234,2.56,12.99,0.47,8.09,0.97,45.175626,-66.299123,6.6,2.3,
236,2.58,12.98,0.46,7.91,0.97,45.175636,-66.299102,6.5,2.3,
238,2.59,12.99,0.46,7.83,0.98,45.175646,-66.299078,6.4,2.3,
240,2.61,13.00,0.46,7.78,0.99,45.175656,-66.299054,6.5,2.3,
242,2.63,13.01,0.46,7.60,1.01,45.175666,-66.299030,6.8,2.3,
244,2.64,13.01,0.46,7.48,1.02,45.175675,-66.299005,7.0,2.3,
246,2.66,13.04,0.46,7.41,1.03,45.175683,-66.298981,7.1,2.3,
248,2.67,13.06,0.46,7.35,1.04,45.175690,-66.298957,7.1,2.3,
250,2.69,13.08,0.45,7.15,1.05,45.175697,-66.298935,7.3,2.3,
252,2.70,13.08,0.47,7.45,1.05,45.175704,-66.298914,7.6,2.3,
254,2.72,13.07,0.46,7.29,1.05,45.175710,-66.298894,7.9,2.3,
256,2.73,13.06,0.46,7.35,1.04,45.175716,-66.298874,8.2,2.3,
258,2.75,13.06,0.45,7.32,1.02,45.175722,-66.298854,8.3,2.4,
260,2.76,13.05,0.44,7.31,1.00,45.175729,-66.298835,8.6,2.4,
262,2.78,13.08,0.43,7.33,0.98,45.175735,-66.298816,8.9,2.4,
264,2.79,13.10,0.43,7.54,0.95,45.175741,-66.298798,9.2,2.4,
266,2.81,13.10,0.43,7.72,0.93,45.175747,-66.298780,9.4,2.4,
268,2.82,13.11,0.44,8.07,0.91,45.175753,-66.298762,9.5,2.3,
270,2.84,13.07,0.44,8.23,0.89,45.175759,-66.298744,9.7,2.3,
272,2.85,13.06,0.44,8.38,0.88,45.175765,-66.298726,9.7,2.3,
274,2.86,13.06,0.44,8.51,0.86,45.175771,-66.298708,9.6,2.3,
276,2.88,13.06,0.44,8.63,0.85,45.175776,-66.298690,9.7,2.3,
278,2.89,13.06,0.43,8.52,0.84,45.175781,-66.298671,9.8,2.7,
280,2.91,13.05,0.42,8.41,0.83,45.175789,-66.298649,9.5,2.7,
282,2.92,13.04,0.42,8.51,0.82,45.175794,-66.298632,9.4,2.7,
284,2.93,12.99,0.41,8.40,0.81,45.175800,-66.298614,9.6,2.7,
286,2.95,13.05,0.43,8.88,0.81,45.175806,-66.298596,9.8,2.7,
288,2.96,12.92,0.41,8.49,0.80,45.175812,-66.298576,9.8,5.2,
290,2.98,13.10,0.41,8.51,0.80,45.175818,-66.298557,9.7,5.2,
292,2.99,12.62,0.42,8.76,0.80,45.175824,-66.298538,9.7,5.2,
294,3.01,12.88,0.50,10.39,0.80,45.175831,-66.298518,9.6,5.2,
296,3.03,12.89,0.49,10.12,0.81,45.175837,-66.298499,9.6,5.2,
298,3.04,11.05,0.51,10.27,0.83,45.175845,-66.298474,9.5,3.1,
300,3.07,9.00,0.88,16.97,0.86,45.175853,-66.298443,9.3,3.1,
302,3.12,2.91,1.24,22.73,0.91,45.175858,-66.298412,9.3,3.1,
304,3.16,1.84,1.10,18.93,0.97,45.175861,-66.298376,9.1,3.1,
306,3.18,3.37,0.67,10.64,1.05,45.175860,-66.298333,9.0,3.1,
308,3.19,3.88,0.47,6.79,1.15,45.175856,-66.298288,9.0,3.0,
310,3.21,2.81,0.58,7.58,1.28,45.175849,-66.298238,9.1,3.0,
312,3.22,1.82,0.44,5.15,1.42,45.175840,-66.298184,9.2,3.0,
314,3.24,1.51,0.46,4.82,1.59,45.175830,-66.298124,9.4,3.0,
316,3.25,1.88,0.29,2.73,1.77,45.175821,-66.298059,9.6,3.0,
318,3.25,1.70,0.14,1.20,1.95,45.175811,-66.297991,9.8,3.0,l
320,3.25,1.75,0.05,0.39,2.12,45.175801,-66.297919,9.9,3.0,lm
322,3.25,1.76,0.01,0.07,2.29,45.175789,-66.297847,10.0,3.0,lm
324,3.25,1.75,0.01,0.07,2.46,45.175776,-66.297773,10.0,3.0,lm
